X : 1 if unit j processes task i starting at time t
    Size=1995, Index=X_index
    Key                      : Lower : Value : Upper : Fixed : Stale : Domain
           ('Mix', 'Mix', 0) :     0 :     1 :     1 :  True :  True : Binary
    0.533333 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.538501 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.554832 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.566667 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.571835 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.588165 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
         0.6 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.605168 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.621498 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.633333 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.638501 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.654832 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.666667 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.671835 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.688165 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
         0.7 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.705168 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.721498 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.733333 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.738501 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.754832 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.766667 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.771835 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.788165 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
         0.8 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.805168 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.821498 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.833333 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.838501 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.854832 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.866667 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.871835 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.888165 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
         0.9 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.905168 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.921498 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.933333 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.938501 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.954832 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.966667 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.971835 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.988165 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
           1 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals

Fcold_(R1,R_large) : Flow of cooling fluid [m^3/h]
    Size=91, Index=N_R1_R_large
    Key      : Lower : Value               : Upper : Fixed : Stale : Domain
           0 :     0 : 0.03567061543916716 :    10 : False :  True : NonNegativeReals
    0.005168 :     0 : 0.03567061543916716 :    10 : False :  True : NonNegativeReals
    0.021498 :     0 : 0.03567061543916716 :    10 : False :  True : NonNegativeReals
    0.033333 :     0 : 0.03567061543916716 :    10 : False :  True : NonNegativeReals
    0.038501 :     0 : 0.03567061543916716 :    10 : False :  True : NonNegativeReals
    0.054832 :     0 : 0.03567061543916716 :    10 : False :  True : NonNegativeReals
    0.066667 :     0 : 0.03567061543916716 :    10 : False :  True : NonNegativeReals
    0.071835 :     0 : 0.03567061543916716 :    10 : False :  True : NonNegativeReals
    0.088165 :     0 : 0.03567061543916716 :    10 : False :  True : NonNegativeReals
         0.1 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.105168 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.121498 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.133333 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.138501 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.154832 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.166667 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.171835 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.188165 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
         0.2 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.205168 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.221498 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.233333 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.238501 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.254832 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.266667 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.271835 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.288165 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
         0.3 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.305168 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.321498 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.333333 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.338501 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.354832 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.366667 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.371835 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.388165 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
         0.4 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.405168 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.421498 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.433333 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.438501 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.454832 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.466667 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.471835 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.488165 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
         0.5 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.505168 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.521498 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.533333 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.538501 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.554832 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.566667 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.571835 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.588165 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
         0.6 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.605168 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.621498 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.633333 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.638501 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.654832 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.666667 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.671835 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.688165 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
         0.7 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.705168 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.721498 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.733333 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.738501 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.754832 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.766667 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.771835 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
    0.788165 :     0 :                 0.0 :    10 : False :  True : NonNegativeReals
         0.8 :     0 :  2.4802072134127364 :    10 : False :  True : NonNegativeReals
    0.805168 :     0 :  2.4802072134127364 :    10 : False :  True : NonNegativeReals
    0.821498 :     0 :  2.4802072134127364 :    10 : False :  True : NonNegativeReals
    0.833333 :     0 :  2.4802072134127364 :    10 : False :  True : NonNegativeReals
    0.838501 :     0 :  2.4802072134127364 :    10 : False :  True : NonNegativeReals
    0.854832 :     0 :  2.4802072134127364 :    10 : False :  True : NonNegativeReals
    0.866667 :     0 :  2.4802072134127364 :    10 : False :  True : NonNegativeReals
    0.871835 :     0 :  2.4802072134127364 :    10 : False :  True : NonNegativeReals
    0.888165 :     0 :  2.4802072134127364 :    10 : False :  True : NonNegativeReals
         0.9 :     0 :                10.0 :    10 : False :  True : NonNegativeReals
    0.905168 :     0 :                10.0 :    10 : False :  True : NonNegativeReals
    0.921498 :     0 :                10.0 :    10 : False :  True : NonNegativeReals
    0.933333 :     0 :                10.0 :    10 : False :  True : NonNegativeReals
    0.938501 :     0 :                10.0 :    10 : False :  True : NonNegativeReals
    0.954832 :     0 :                10.0 :    10 : False :  True : NonNegativeReals
    0.966667 :     0 :                10.0 :    10 : False :  True : NonNegativeReals
    0.971835 :     0 :                10.0 :    10 : False :  True : NonNegativeReals
    0.988165 :     0 :                10.0 :    10 : False :  True : NonNegativeReals
           1 :     0 :                10.0 :    10 : False :  True : NonNegativeReals

dCdtheta_(R1,R_large) : Derivative of composition
    Size=273, Index='Cvar_(R1,R_large)_index'
    Key             : Lower : Value                 : Upper : Fixed : Stale : Domain
           (0, 'B') :  None :                  None :  None : False :  True :  Reals
           (0, 'C') :  None :                  None :  None : False :  True :  Reals
           (0, 'D') :  None :                  None :  None : False :  True :  Reals
    (0.005168, 'B') :  None :   -1.4752656823481738 :  None : False :  True :  Reals
    (0.005168, 'C') :  None :   -1.4752656823481738 :  None : False :  True :  Reals
    (0.005168, 'D') :  None :    2.9505313646963476 :  None : False :  True :  Reals
    (0.021498, 'B') :  None :   -1.8801200388338437 :  None : False :  True :  Reals
    (0.021498, 'C') :  None :   -1.8801200388338437 :  None : False :  True :  Reals
    (0.021498, 'D') :  None :    3.7602400776676874 :  None : False :  True :  Reals
    (0.033333, 'B') :  None :   -2.3571759185434997 :  None : False :  True :  Reals
    (0.033333, 'C') :  None :   -2.3571759185434997 :  None : False :  True :  Reals
    (0.033333, 'D') :  None :    4.7143518370869995 :  None : False :  True :  Reals
    (0.038501, 'B') :  None :   -2.5751237143198438 :  None : False :  True :  Reals
    (0.038501, 'C') :  None :   -2.5751237143198438 :  None : False :  True :  Reals
    (0.038501, 'D') :  None :    5.1502474286396875 :  None : False :  True :  Reals
    (0.054832, 'B') :  None :    -3.243709233227121 :  None : False :  True :  Reals
    (0.054832, 'C') :  None :    -3.243709233227121 :  None : False :  True :  Reals
    (0.054832, 'D') :  None :     6.487418466454242 :  None : False :  True :  Reals
    (0.066667, 'B') :  None :   -3.6560069770445565 :  None : False :  True :  Reals
    (0.066667, 'C') :  None :   -3.6560069770445565 :  None : False :  True :  Reals
    (0.066667, 'D') :  None :     7.312013954089113 :  None : False :  True :  Reals
    (0.071835, 'B') :  None :    -3.800051661174229 :  None : False :  True :  Reals
    (0.071835, 'C') :  None :    -3.800051661174229 :  None : False :  True :  Reals
    (0.071835, 'D') :  None :     7.600103322348458 :  None : False :  True :  Reals
    (0.088165, 'B') :  None :    -4.123758796975974 :  None : False :  True :  Reals
    (0.088165, 'C') :  None :    -4.123758796975974 :  None : False :  True :  Reals
    (0.088165, 'D') :  None :     8.247517593951947 :  None : False :  True :  Reals
         (0.1, 'B') :  None :    -4.193587213517634 :  None : False :  True :  Reals
         (0.1, 'C') :  None :    -4.193587213517634 :  None : False :  True :  Reals
         (0.1, 'D') :  None :     8.387174427035267 :  None : False :  True :  Reals
    (0.105168, 'B') :  None :   -4.1722879017733145 :  None : False :  True :  Reals
    (0.105168, 'C') :  None :   -4.1722879017733145 :  None : False :  True :  Reals
    (0.105168, 'D') :  None :     8.344575803546629 :  None : False :  True :  Reals
    (0.121498, 'B') :  None :   -3.9681218993112317 :  None : False :  True :  Reals
    (0.121498, 'C') :  None :   -3.9681218993112317 :  None : False :  True :  Reals
    (0.121498, 'D') :  None :     7.936243798622463 :  None : False :  True :  Reals
    (0.133333, 'B') :  None :     -3.74067467593749 :  None : False :  True :  Reals
    (0.133333, 'C') :  None :     -3.74067467593749 :  None : False :  True :  Reals
    (0.133333, 'D') :  None :      7.48134935187498 :  None : False :  True :  Reals
    (0.138501, 'B') :  None :   -3.6319747906732665 :  None : False :  True :  Reals
    (0.138501, 'C') :  None :   -3.6319747906732665 :  None : False :  True :  Reals
    (0.138501, 'D') :  None :     7.263949581346533 :  None : False :  True :  Reals
    (0.154832, 'B') :  None :    -3.272715171698219 :  None : False :  True :  Reals
    (0.154832, 'C') :  None :    -3.272715171698219 :  None : False :  True :  Reals
    (0.154832, 'D') :  None :     6.545430343396438 :  None : False :  True :  Reals
    (0.166667, 'B') :  None :     -3.01024006976565 :  None : False :  True :  Reals
    (0.166667, 'C') :  None :     -3.01024006976565 :  None : False :  True :  Reals
    (0.166667, 'D') :  None :       6.0204801395313 :  None : False :  True :  Reals
    (0.171835, 'B') :  None :    -2.896730298558712 :  None : False :  True :  Reals
    (0.171835, 'C') :  None :    -2.896730298558712 :  None : False :  True :  Reals
    (0.171835, 'D') :  None :     5.793460597117424 :  None : False :  True :  Reals
    (0.188165, 'B') :  None :   -2.5594801599209127 :  None : False :  True :  Reals
    (0.188165, 'C') :  None :   -2.5594801599209127 :  None : False :  True :  Reals
    (0.188165, 'D') :  None :     5.118960319841825 :  None : False :  True :  Reals
         (0.2, 'B') :  None :   -2.3289093315907996 :  None : False :  True :  Reals
         (0.2, 'C') :  None :   -2.3289093315907996 :  None : False :  True :  Reals
         (0.2, 'D') :  None :     4.657818663181599 :  None : False :  True :  Reals
    (0.205168, 'B') :  None :   -2.2303724424442337 :  None : False :  True :  Reals
    (0.205168, 'C') :  None :   -2.2303724424442337 :  None : False :  True :  Reals
    (0.205168, 'D') :  None :     4.460744884888467 :  None : False :  True :  Reals
    (0.221498, 'B') :  None :   -1.9381912462547126 :  None : False :  True :  Reals
    (0.221498, 'C') :  None :   -1.9381912462547126 :  None : False :  True :  Reals
    (0.221498, 'D') :  None :    3.8763824925094252 :  None : False :  True :  Reals
    (0.233333, 'B') :  None :   -1.7495289432558134 :  None : False :  True :  Reals
    (0.233333, 'C') :  None :   -1.7495289432558134 :  None : False :  True :  Reals
    (0.233333, 'D') :  None :     3.499057886511627 :  None : False :  True :  Reals
    (0.238501, 'B') :  None :   -1.6738037069098668 :  None : False :  True :  Reals
    (0.238501, 'C') :  None :   -1.6738037069098668 :  None : False :  True :  Reals
    (0.238501, 'D') :  None :    3.3476074138197336 :  None : False :  True :  Reals
    (0.254832, 'B') :  None :   -1.4589740846577046 :  None : False :  True :  Reals
    (0.254832, 'C') :  None :   -1.4589740846577046 :  None : False :  True :  Reals
    (0.254832, 'D') :  None :    2.9179481693154092 :  None : False :  True :  Reals
    (0.266667, 'B') :  None :   -1.3242181413354603 :  None : False :  True :  Reals
    (0.266667, 'C') :  None :   -1.3242181413354603 :  None : False :  True :  Reals
    (0.266667, 'D') :  None :    2.6484362826709207 :  None : False :  True :  Reals
    (0.271835, 'B') :  None :   -1.2699461791094293 :  None : False :  True :  Reals
    (0.271835, 'C') :  None :   -1.2699461791094293 :  None : False :  True :  Reals
    (0.271835, 'D') :  None :    2.5398923582188586 :  None : False :  True :  Reals
    (0.288165, 'B') :  None :    -1.117544177911438 :  None : False :  True :  Reals
    (0.288165, 'C') :  None :    -1.117544177911438 :  None : False :  True :  Reals
    (0.288165, 'D') :  None :     2.235088355822876 :  None : False :  True :  Reals
         (0.3, 'B') :  None :   -1.0204089089486021 :  None : False :  True :  Reals
         (0.3, 'C') :  None :   -1.0204089089486021 :  None : False :  True :  Reals
         (0.3, 'D') :  None :    2.0408178178972043 :  None : False :  True :  Reals
    (0.305168, 'B') :  None :   -0.9803934991034359 :  None : False :  True :  Reals
    (0.305168, 'C') :  None :   -0.9803934991034359 :  None : False :  True :  Reals
    (0.305168, 'D') :  None :    1.9607869982068717 :  None : False :  True :  Reals
    (0.321498, 'B') :  None :   -0.8643005651119684 :  None : False :  True :  Reals
    (0.321498, 'C') :  None :   -0.8643005651119684 :  None : False :  True :  Reals
    (0.321498, 'D') :  None :    1.7286011302239368 :  None : False :  True :  Reals
    (0.333333, 'B') :  None :   -0.7903200013176721 :  None : False :  True :  Reals
    (0.333333, 'C') :  None :   -0.7903200013176721 :  None : False :  True :  Reals
    (0.333333, 'D') :  None :    1.5806400026353442 :  None : False :  True :  Reals
    (0.338501, 'B') :  None :   -0.7606454533353177 :  None : False :  True :  Reals
    (0.338501, 'C') :  None :   -0.7606454533353177 :  None : False :  True :  Reals
    (0.338501, 'D') :  None :    1.5212909066706355 :  None : False :  True :  Reals
    (0.354832, 'B') :  None :    -0.676304154264757 :  None : False :  True :  Reals
    (0.354832, 'C') :  None :    -0.676304154264757 :  None : False :  True :  Reals
    (0.354832, 'D') :  None :     1.352608308529514 :  None : False :  True :  Reals
    (0.366667, 'B') :  None :   -0.6231122346428676 :  None : False :  True :  Reals
    (0.366667, 'C') :  None :   -0.6231122346428676 :  None : False :  True :  Reals
    (0.366667, 'D') :  None :    1.2462244692857352 :  None : False :  True :  Reals
    (0.371835, 'B') :  None :   -0.6015515671798985 :  None : False :  True :  Reals
    (0.371835, 'C') :  None :   -0.6015515671798985 :  None : False :  True :  Reals
    (0.371835, 'D') :  None :     1.203103134359797 :  None : False :  True :  Reals
    (0.388165, 'B') :  None :   -0.5407798495177663 :  None : False :  True :  Reals
    (0.388165, 'C') :  None :   -0.5407798495177663 :  None : False :  True :  Reals
    (0.388165, 'D') :  None :    1.0815596990355325 :  None : False :  True :  Reals
         (0.4, 'B') :  None :    -0.501548843092895 :  None : False :  True :  Reals
         (0.4, 'C') :  None :    -0.501548843092895 :  None : False :  True :  Reals
         (0.4, 'D') :  None :      1.00309768618579 :  None : False :  True :  Reals
    (0.405168, 'B') :  None :    -0.485171754009705 :  None : False :  True :  Reals
    (0.405168, 'C') :  None :    -0.485171754009705 :  None : False :  True :  Reals
    (0.405168, 'D') :  None :      0.97034350801941 :  None : False :  True :  Reals
    (0.421498, 'B') :  None :    -0.436701012512687 :  None : False :  True :  Reals
    (0.421498, 'C') :  None :    -0.436701012512687 :  None : False :  True :  Reals
    (0.421498, 'D') :  None :     0.873402025025374 :  None : False :  True :  Reals
    (0.433333, 'B') :  None :  -0.40504076924209925 :  None : False :  True :  Reals
    (0.433333, 'C') :  None :  -0.40504076924209925 :  None : False :  True :  Reals
    (0.433333, 'D') :  None :    0.8100815384841985 :  None : False :  True :  Reals
    (0.438501, 'B') :  None :  -0.39216796725515934 :  None : False :  True :  Reals
    (0.438501, 'C') :  None :  -0.39216796725515934 :  None : False :  True :  Reals
    (0.438501, 'D') :  None :    0.7843359345103187 :  None : False :  True :  Reals
    (0.454832, 'B') :  None :  -0.35504941240825066 :  None : False :  True :  Reals
    (0.454832, 'C') :  None :  -0.35504941240825066 :  None : False :  True :  Reals
    (0.454832, 'D') :  None :    0.7100988248165013 :  None : False :  True :  Reals
    (0.466667, 'B') :  None :  -0.33121663219874176 :  None : False :  True :  Reals
    (0.466667, 'C') :  None :  -0.33121663219874176 :  None : False :  True :  Reals
    (0.466667, 'D') :  None :    0.6624332643974835 :  None : False :  True :  Reals
    (0.471835, 'B') :  None :     -0.32153739767087 :  None : False :  True :  Reals
    (0.471835, 'C') :  None :     -0.32153739767087 :  None : False :  True :  Reals
    (0.471835, 'D') :  None :      0.64307479534174 :  None : False :  True :  Reals
    (0.488165, 'B') :  None :  -0.29356504675952044 :  None : False :  True :  Reals
    (0.488165, 'C') :  None :  -0.29356504675952044 :  None : False :  True :  Reals
    (0.488165, 'D') :  None :    0.5871300935190409 :  None : False :  True :  Reals
         (0.5, 'B') :  None :   -0.2754896030917322 :  None : False :  True :  Reals
         (0.5, 'C') :  None :   -0.2754896030917322 :  None : False :  True :  Reals
         (0.5, 'D') :  None :    0.5509792061834644 :  None : False :  True :  Reals
    (0.505168, 'B') :  None :   -0.2681074054566856 :  None : False :  True :  Reals
    (0.505168, 'C') :  None :   -0.2681074054566856 :  None : False :  True :  Reals
    (0.505168, 'D') :  None :    0.5362148109133712 :  None : False :  True :  Reals
    (0.521498, 'B') :  None :  -0.24660787135571877 :  None : False :  True :  Reals
    (0.521498, 'C') :  None :  -0.24660787135571877 :  None : False :  True :  Reals
    (0.521498, 'D') :  None :   0.49321574271143753 :  None : False :  True :  Reals
    (0.533333, 'B') :  None :  -0.23258958528799362 :  None : False :  True :  Reals
    (0.533333, 'C') :  None :  -0.23258958528799362 :  None : False :  True :  Reals
    (0.533333, 'D') :  None :   0.46517917057598723 :  None : False :  True :  Reals
    (0.538501, 'B') :  None :   -0.2268384607482231 :  None : False :  True :  Reals
    (0.538501, 'C') :  None :   -0.2268384607482231 :  None : False :  True :  Reals
    (0.538501, 'D') :  None :    0.4536769214964462 :  None : False :  True :  Reals
    (0.554832, 'B') :  None :  -0.20999915437984668 :  None : False :  True :  Reals
    (0.554832, 'C') :  None :  -0.20999915437984668 :  None : False :  True :  Reals
    (0.554832, 'D') :  None :   0.41999830875969335 :  None : False :  True :  Reals
    (0.566667, 'B') :  None :  -0.19893881897673396 :  None : False :  True :  Reals
    (0.566667, 'C') :  None :  -0.19893881897673396 :  None : False :  True :  Reals
    (0.566667, 'D') :  None :    0.3978776379534679 :  None : False :  True :  Reals
    (0.571835, 'B') :  None :  -0.19438118040948377 :  None : False :  True :  Reals
    (0.571835, 'C') :  None :  -0.19438118040948377 :  None : False :  True :  Reals
    (0.571835, 'D') :  None :   0.38876236081896753 :  None : False :  True :  Reals
    (0.588165, 'B') :  None :   -0.1809645615862668 :  None : False :  True :  Reals
    (0.588165, 'C') :  None :   -0.1809645615862668 :  None : False :  True :  Reals
    (0.588165, 'D') :  None :    0.3619291231725336 :  None : False :  True :  Reals
         (0.6, 'B') :  None :   -0.1720908749444306 :  None : False :  True :  Reals
         (0.6, 'C') :  None :   -0.1720908749444306 :  None : False :  True :  Reals
         (0.6, 'D') :  None :    0.3441817498888612 :  None : False :  True :  Reals
    (0.605168, 'B') :  None :  -0.16841935367570388 :  None : False :  True :  Reals
    (0.605168, 'C') :  None :  -0.16841935367570388 :  None : False :  True :  Reals
    (0.605168, 'D') :  None :   0.33683870735140775 :  None : False :  True :  Reals
    (0.621498, 'B') :  None :  -0.15755940792843298 :  None : False :  True :  Reals
    (0.621498, 'C') :  None :  -0.15755940792843298 :  None : False :  True :  Reals
    (0.621498, 'D') :  None :   0.31511881585686596 :  None : False :  True :  Reals
    (0.633333, 'B') :  None :  -0.15033248486917528 :  None : False :  True :  Reals
    (0.633333, 'C') :  None :  -0.15033248486917528 :  None : False :  True :  Reals
    (0.633333, 'D') :  None :   0.30066496973835055 :  None : False :  True :  Reals
    (0.638501, 'B') :  None :  -0.14733159256266878 :  None : False :  True :  Reals
    (0.638501, 'C') :  None :  -0.14733159256266878 :  None : False :  True :  Reals
    (0.638501, 'D') :  None :   0.29466318512533757 :  None : False :  True :  Reals
    (0.654832, 'B') :  None :  -0.13841791661302566 :  None : False :  True :  Reals
    (0.654832, 'C') :  None :  -0.13841791661302566 :  None : False :  True :  Reals
    (0.654832, 'D') :  None :    0.2768358332260513 :  None : False :  True :  Reals
    (0.666667, 'B') :  None :  -0.13245415868397623 :  None : False :  True :  Reals
    (0.666667, 'C') :  None :  -0.13245415868397623 :  None : False :  True :  Reals
    (0.666667, 'D') :  None :   0.26490831736795245 :  None : False :  True :  Reals
    (0.671835, 'B') :  None :  -0.12997019516524125 :  None : False :  True :  Reals
    (0.671835, 'C') :  None :  -0.12997019516524125 :  None : False :  True :  Reals
    (0.671835, 'D') :  None :    0.2599403903304825 :  None : False :  True :  Reals
    (0.688165, 'B') :  None :  -0.12256457495848022 :  None : False :  True :  Reals
    (0.688165, 'C') :  None :  -0.12256457495848022 :  None : False :  True :  Reals
    (0.688165, 'D') :  None :   0.24512914991696044 :  None : False :  True :  Reals
         (0.7, 'B') :  None :  -0.11758619617216055 :  None : False :  True :  Reals
         (0.7, 'C') :  None :  -0.11758619617216055 :  None : False :  True :  Reals
         (0.7, 'D') :  None :    0.2351723923443211 :  None : False :  True :  Reals
    (0.705168, 'B') :  None :   -0.1155068645297693 :  None : False :  True :  Reals
    (0.705168, 'C') :  None :   -0.1155068645297693 :  None : False :  True :  Reals
    (0.705168, 'D') :  None :    0.2310137290595386 :  None : False :  True :  Reals
    (0.721498, 'B') :  None :  -0.10928719536433004 :  None : False :  True :  Reals
    (0.721498, 'C') :  None :  -0.10928719536433004 :  None : False :  True :  Reals
    (0.721498, 'D') :  None :   0.21857439072866008 :  None : False :  True :  Reals
    (0.733333, 'B') :  None :  -0.10508839777767942 :  None : False :  True :  Reals
    (0.733333, 'C') :  None :  -0.10508839777767942 :  None : False :  True :  Reals
    (0.733333, 'D') :  None :   0.21017679555535884 :  None : False :  True :  Reals
    (0.738501, 'B') :  None :  -0.10333031630772878 :  None : False :  True :  Reals
    (0.738501, 'C') :  None :  -0.10333031630772878 :  None : False :  True :  Reals
    (0.738501, 'D') :  None :   0.20666063261545756 :  None : False :  True :  Reals
    (0.754832, 'B') :  None :  -0.09805611935210412 :  None : False :  True :  Reals
    (0.754832, 'C') :  None :  -0.09805611935210412 :  None : False :  True :  Reals
    (0.754832, 'D') :  None :   0.19611223870420824 :  None : False :  True :  Reals
    (0.766667, 'B') :  None :  -0.09448215865491069 :  None : False :  True :  Reals
    (0.766667, 'C') :  None :  -0.09448215865491069 :  None : False :  True :  Reals
    (0.766667, 'D') :  None :   0.18896431730982138 :  None : False :  True :  Reals
    (0.771835, 'B') :  None :  -0.09266469032004243 :  None : False :  True :  Reals
    (0.771835, 'C') :  None :  -0.09266469032004243 :  None : False :  True :  Reals
    (0.771835, 'D') :  None :   0.18532938064008486 :  None : False :  True :  Reals
    (0.788165, 'B') :  None :  -0.08883687499515512 :  None : False :  True :  Reals
    (0.788165, 'C') :  None :  -0.08883687499515512 :  None : False :  True :  Reals
    (0.788165, 'D') :  None :   0.17767374999031024 :  None : False :  True :  Reals
         (0.8, 'B') :  None :  -0.08530201941551743 :  None : False :  True :  Reals
         (0.8, 'C') :  None :  -0.08530201941551743 :  None : False :  True :  Reals
         (0.8, 'D') :  None :   0.17060403883103487 :  None : False :  True :  Reals
    (0.805168, 'B') :  None :  -0.08286361838474404 :  None : False :  True :  Reals
    (0.805168, 'C') :  None :  -0.08286361838474404 :  None : False :  True :  Reals
    (0.805168, 'D') :  None :   0.16572723676948808 :  None : False :  True :  Reals
    (0.821498, 'B') :  None :  -0.07313328809396188 :  None : False :  True :  Reals
    (0.821498, 'C') :  None :  -0.07313328809396188 :  None : False :  True :  Reals
    (0.821498, 'D') :  None :   0.14626657618792377 :  None : False :  True :  Reals
    (0.833333, 'B') :  None :  -0.06571764808040106 :  None : False :  True :  Reals
