X : 1 if unit j processes task i starting at time t
    Size=1015, Index=X_index
    Key                      : Lower : Value : Upper : Fixed : Stale : Domain
           ('Mix', 'Mix', 0) :     0 :   0.0 :     1 : False :  True : Binary
         (0.2, 'E') :   0.0 :   1.2708829601357805 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.205168, 'A') :   0.1 :   0.3570369116987322 :                1.0 : False :  True : NonNegativeReals
    (0.205168, 'D') :  0.05 :   0.3070369116987295 :               0.95 : False :  True : NonNegativeReals
    (0.205168, 'E') :   0.0 :   1.2859261766025112 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.221498, 'A') :   0.1 :  0.33506768037497275 :                1.0 : False :  True : NonNegativeReals
    (0.221498, 'D') :  0.05 :  0.28506768037497016 :               0.95 : False :  True : NonNegativeReals
    (0.221498, 'E') :   0.0 :   1.3298646392500284 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.233333, 'A') :   0.1 :   0.3207009190516946 :                1.0 : False :  True : NonNegativeReals
    (0.233333, 'D') :  0.05 :   0.2707009190516922 :               0.95 : False :  True : NonNegativeReals
    (0.233333, 'E') :   0.0 :    1.358598161896582 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.238501, 'A') :   0.1 :   0.3147981160519124 :                1.0 : False :  True : NonNegativeReals
    (0.238501, 'D') :  0.05 :  0.26479811605190995 :               0.95 : False :  True : NonNegativeReals
    (0.238501, 'E') :   0.0 :   1.3704037678961465 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.254832, 'A') :   0.1 :    0.297469535658918 :                1.0 : False :  True : NonNegativeReals
    (0.254832, 'D') :  0.05 :   0.2474695356589156 :               0.95 : False :  True : NonNegativeReals
    (0.254832, 'E') :   0.0 :   1.4050609286821336 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.266667, 'A') :   0.1 :  0.28604568562283245 :                1.0 : False :  True : NonNegativeReals
    (0.266667, 'D') :  0.05 :  0.23604568562283013 :               0.95 : False :  True : NonNegativeReals
    (0.266667, 'E') :   0.0 :   1.4279086287543017 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.271835, 'A') :   0.1 :   0.2813284875796294 :                1.0 : False :  True : NonNegativeReals
    (0.271835, 'D') :  0.05 :  0.23132848757962707 :               0.95 : False :  True : NonNegativeReals
    (0.271835, 'E') :   0.0 :    1.437343024840708 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.288165, 'A') :   0.1 :   0.2673798441190026 :                1.0 : False :  True : NonNegativeReals
    (0.288165, 'D') :  0.05 :   0.2173798441190003 :               0.95 : False :  True : NonNegativeReals
    (0.288165, 'E') :   0.0 :   1.4652403117619603 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.3, 'A') :   0.1 :    0.258106235300424 :                1.0 : False :  True : NonNegativeReals
         (0.3, 'D') :  0.05 :  0.20810623530042174 :               0.95 : False :  True : NonNegativeReals
         (0.3, 'E') :   0.0 :   1.4837875293991147 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.305168, 'A') :   0.1 :   0.2542591493696273 :                1.0 : False :  True : NonNegativeReals
    (0.305168, 'D') :  0.05 :  0.20425914936962503 :               0.95 : False :  True : NonNegativeReals
    (0.305168, 'E') :   0.0 :   1.4914817012607082 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.321498, 'A') :   0.1 :   0.2428736807565393 :                1.0 : False :  True : NonNegativeReals
    (0.321498, 'D') :  0.05 :  0.19287368075653707 :               0.95 : False :  True : NonNegativeReals
    (0.321498, 'E') :   0.0 :    1.514252638486883 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.333333, 'A') :   0.1 :   0.2352980268015176 :                1.0 : False :  True : NonNegativeReals
    (0.333333, 'D') :  0.05 :  0.18529802680151541 :               0.95 : False :  True : NonNegativeReals
    (0.333333, 'E') :   0.0 :   1.5294039463969238 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.338501, 'A') :   0.1 :  0.23215355201603202 :                1.0 : False :  True : NonNegativeReals
    (0.338501, 'D') :  0.05 :  0.18215355201602987 :               0.95 : False :  True : NonNegativeReals
    (0.338501, 'E') :   0.0 :    1.535692895967895 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.354832, 'A') :   0.1 :   0.2228121450109127 :                1.0 : False :  True : NonNegativeReals
    (0.354832, 'D') :  0.05 :   0.1728121450109106 :               0.95 : False :  True : NonNegativeReals
    (0.354832, 'E') :   0.0 :   1.5543757099781326 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.366667, 'A') :   0.1 :  0.21655875632493693 :                1.0 : False :  True : NonNegativeReals
    (0.366667, 'D') :  0.05 :   0.1665587563249349 :               0.95 : False :  True : NonNegativeReals
    (0.366667, 'E') :   0.0 :   1.5668824873500813 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.371835, 'A') :   0.1 :  0.21395230469754156 :                1.0 : False :  True : NonNegativeReals
    (0.371835, 'D') :  0.05 :  0.16395230469753952 :               0.95 : False :  True : NonNegativeReals
    (0.371835, 'E') :   0.0 :    1.572095390604872 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.388165, 'A') :   0.1 :  0.20616983329766858 :                1.0 : False :  True : NonNegativeReals
    (0.388165, 'D') :  0.05 :  0.15616983329766657 :               0.95 : False :  True : NonNegativeReals
    (0.388165, 'E') :   0.0 :   1.5876603334046167 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.4, 'A') :   0.1 :   0.2009257637460902 :                1.0 : False :  True : NonNegativeReals
         (0.4, 'D') :  0.05 :  0.15092576374608824 :               0.95 : False :  True : NonNegativeReals
         (0.4, 'E') :   0.0 :   1.5981484725077706 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.405168, 'A') :   0.1 :   0.1987316088342396 :                1.0 : False :  True : NonNegativeReals
    (0.405168, 'D') :  0.05 :   0.1487316088342376 :               0.95 : False :  True : NonNegativeReals
    (0.405168, 'E') :   0.0 :   1.6025367823314718 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.421498, 'A') :   0.1 :   0.1921510067232049 :                1.0 : False :  True : NonNegativeReals
    (0.421498, 'D') :  0.05 :  0.14215100672320294 :               0.95 : False :  True : NonNegativeReals
    (0.421498, 'E') :   0.0 :   1.6156979865535397 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.433333, 'A') :   0.1 :   0.1876916291201166 :                1.0 : False :  True : NonNegativeReals
    (0.433333, 'D') :  0.05 :  0.13769162912011476 :               0.95 : False :  True : NonNegativeReals
    (0.433333, 'E') :   0.0 :   1.6246167417597133 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.438501, 'A') :   0.1 :   0.1858196811368375 :                1.0 : False :  True : NonNegativeReals
    (0.438501, 'D') :  0.05 :  0.13581968113683565 :               0.95 : False :  True : NonNegativeReals
    (0.438501, 'E') :   0.0 :   1.6283606377262718 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.454832, 'A') :   0.1 :   0.1801840508847543 :                1.0 : False :  True : NonNegativeReals
    (0.454832, 'D') :  0.05 :   0.1301840508847525 :               0.95 : False :  True : NonNegativeReals
    (0.454832, 'E') :   0.0 :   1.6396318982304368 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.466667, 'A') :   0.1 :  0.17634652243676258 :                1.0 : False :  True : NonNegativeReals
    (0.466667, 'D') :  0.05 :  0.12634652243676084 :               0.95 : False :  True : NonNegativeReals
    (0.466667, 'E') :   0.0 :   1.6473069551264172 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.471835, 'A') :   0.1 :  0.17473122893328483 :                1.0 : False :  True : NonNegativeReals
    (0.471835, 'D') :  0.05 :  0.12473122893328305 :               0.95 : False :  True : NonNegativeReals
    (0.471835, 'E') :   0.0 :   1.6505375421333732 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.488165, 'A') :   0.1 :  0.16985231218599284 :                1.0 : False :  True : NonNegativeReals
    (0.488165, 'D') :  0.05 :  0.11985231218599113 :               0.95 : False :  True : NonNegativeReals
    (0.488165, 'E') :   0.0 :    1.660295375627956 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.5, 'A') :   0.1 :  0.16651615767428365 :                1.0 : False :  True : NonNegativeReals
         (0.5, 'D') :  0.05 :  0.11651615767428204 :               0.95 : False :  True : NonNegativeReals
         (0.5, 'E') :   0.0 :   1.6669676846513708 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.505168, 'A') :   0.1 :  0.16510847802448148 :                1.0 : False :  True : NonNegativeReals
    (0.505168, 'D') :  0.05 :  0.11510847802447985 :               0.95 : False :  True : NonNegativeReals
    (0.505168, 'E') :   0.0 :   1.6697830439509755 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.521498, 'A') :   0.1 :  0.16084451481307607 :                1.0 : False :  True : NonNegativeReals
    (0.521498, 'D') :  0.05 :  0.11084451481307449 :               0.95 : False :  True : NonNegativeReals
    (0.521498, 'E') :   0.0 :   1.6783109703737848 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.533333, 'A') :   0.1 :  0.15791823838895183 :                1.0 : False :  True : NonNegativeReals
    (0.533333, 'D') :  0.05 :   0.1079182383889503 :               0.95 : False :  True : NonNegativeReals
    (0.533333, 'E') :   0.0 :   1.6841635232220304 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.538501, 'A') :   0.1 :  0.15668087111703646 :                1.0 : False :  True : NonNegativeReals
    (0.538501, 'D') :  0.05 :  0.10668087111703489 :               0.95 : False :  True : NonNegativeReals
    (0.538501, 'E') :   0.0 :   1.6866382577658614 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.554832, 'A') :   0.1 :  0.15292341473149548 :                1.0 : False :  True : NonNegativeReals
    (0.554832, 'D') :  0.05 :  0.10292341473149391 :               0.95 : False :  True : NonNegativeReals
    (0.554832, 'E') :   0.0 :   1.6941531705369417 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.566667, 'A') :   0.1 :   0.1503364961108667 :                1.0 : False :  True : NonNegativeReals
    (0.566667, 'D') :  0.05 :  0.10033649611086522 :               0.95 : False :  True : NonNegativeReals
    (0.566667, 'E') :   0.0 :   1.6993270077781961 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.571835, 'A') :   0.1 :   0.1492406640114313 :                1.0 : False :  True : NonNegativeReals
    (0.571835, 'D') :  0.05 :  0.09924066401142985 :               0.95 : False :  True : NonNegativeReals
    (0.571835, 'E') :   0.0 :    1.701518671977067 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.588165, 'A') :   0.1 :  0.14590562780823035 :                1.0 : False :  True : NonNegativeReals
    (0.588165, 'D') :  0.05 :  0.09590562780822895 :               0.95 : False :  True : NonNegativeReals
    (0.588165, 'E') :   0.0 :   1.7081887443834671 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.6, 'A') :   0.1 :  0.14360302729304353 :                1.0 : False :  True : NonNegativeReals
         (0.6, 'D') :  0.05 :   0.0936030272930422 :               0.95 : False :  True : NonNegativeReals
         (0.6, 'E') :   0.0 :    1.712793945413838 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.605168, 'A') :   0.1 :   0.1426259996296557 :                1.0 : False :  True : NonNegativeReals
    (0.605168, 'D') :  0.05 :   0.0926259996296544 :               0.95 : False :  True : NonNegativeReals
    (0.605168, 'E') :   0.0 :   1.7147480007406137 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.621498, 'A') :   0.1 :  0.13964666788251087 :                1.0 : False :  True : NonNegativeReals
    (0.621498, 'D') :  0.05 :  0.08964666788250959 :               0.95 : False :  True : NonNegativeReals
    (0.621498, 'E') :   0.0 :   1.7207066642349016 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.633333, 'A') :   0.1 :   0.1375844620812216 :                1.0 : False :  True : NonNegativeReals
    (0.633333, 'D') :  0.05 :  0.08758446208122038 :               0.95 : False :  True : NonNegativeReals
    (0.633333, 'E') :   0.0 :   1.7248310758374772 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.638501, 'A') :   0.1 :  0.13670812595242735 :                1.0 : False :  True : NonNegativeReals
    (0.638501, 'D') :  0.05 :   0.0867081259524261 :               0.95 : False :  True : NonNegativeReals
    (0.638501, 'E') :   0.0 :    1.726583748095066 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.654832, 'A') :   0.1 :  0.13403112380594684 :                1.0 : False :  True : NonNegativeReals
    (0.654832, 'D') :  0.05 :  0.08403112380594567 :               0.95 : False :  True : NonNegativeReals
    (0.654832, 'E') :   0.0 :   1.7319377523880257 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.666667, 'A') :   0.1 :  0.13217398944429487 :                1.0 : False :  True : NonNegativeReals
    (0.666667, 'D') :  0.05 :  0.08217398944429376 :               0.95 : False :  True : NonNegativeReals
    (0.666667, 'E') :   0.0 :   1.7356520211113264 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.671835, 'A') :   0.1 :  0.13138380656751664 :                1.0 : False :  True : NonNegativeReals
    (0.671835, 'D') :  0.05 :  0.08138380656751551 :               0.95 : False :  True : NonNegativeReals
    (0.671835, 'E') :   0.0 :   1.7372323868648831 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.688165, 'A') :   0.1 :   0.1289661320714159 :                1.0 : False :  True : NonNegativeReals
    (0.688165, 'D') :  0.05 :  0.07896613207141477 :               0.95 : False :  True : NonNegativeReals
    (0.688165, 'E') :   0.0 :    1.742067735857083 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.7, 'A') :   0.1 :  0.12728547764965786 :                1.0 : False :  True : NonNegativeReals
         (0.7, 'D') :  0.05 :   0.0772854776496568 :               0.95 : False :  True : NonNegativeReals
         (0.7, 'E') :   0.0 :    1.745429044700596 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.705168, 'A') :   0.1 :  0.12656951080986006 :                1.0 : False :  True : NonNegativeReals
    (0.705168, 'D') :  0.05 :  0.07656951080985903 :               0.95 : False :  True : NonNegativeReals
    (0.705168, 'E') :   0.0 :   1.7468609783801918 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.721498, 'A') :   0.1 :  0.12437580244041956 :                1.0 : False :  True : NonNegativeReals
    (0.721498, 'D') :  0.05 :   0.0743758024404186 :               0.95 : False :  True : NonNegativeReals
    (0.721498, 'E') :   0.0 :    1.751248395119071 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.733333, 'A') :   0.1 :  0.12284806498804902 :                1.0 : False :  True : NonNegativeReals
    (0.733333, 'D') :  0.05 :  0.07284806498804815 :               0.95 : False :  True : NonNegativeReals
    (0.733333, 'E') :   0.0 :   1.7543038700238087 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.738501, 'A') :   0.1 :  0.12219652987569092 :                1.0 : False :  True : NonNegativeReals
    (0.738501, 'D') :  0.05 :  0.07219652987569003 :               0.95 : False :  True : NonNegativeReals
    (0.738501, 'E') :   0.0 :   1.7556069402485253 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.754832, 'A') :   0.1 :  0.12019764301274222 :                1.0 : False :  True : NonNegativeReals
    (0.754832, 'D') :  0.05 :  0.07019764301274137 :               0.95 : False :  True : NonNegativeReals
    (0.754832, 'E') :   0.0 :   1.7596047139744209 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.766667, 'A') :   0.1 :  0.11880324940585098 :                1.0 : False :  True : NonNegativeReals
    (0.766667, 'D') :  0.05 :  0.06880324940585021 :               0.95 : False :  True : NonNegativeReals
    (0.766667, 'E') :   0.0 :   1.7623935011882002 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.771835, 'A') :   0.1 :  0.11820812644775858 :                1.0 : False :  True : NonNegativeReals
    (0.771835, 'D') :  0.05 :  0.06820812644775778 :               0.95 : False :  True : NonNegativeReals
    (0.771835, 'E') :   0.0 :   1.7635837471043854 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.788165, 'A') :   0.1 :  0.11637974008931323 :                1.0 : False :  True : NonNegativeReals
    (0.788165, 'D') :  0.05 :  0.06637974008931248 :               0.95 : False :  True : NonNegativeReals
    (0.788165, 'E') :   0.0 :   1.7672405198212746 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.8, 'A') :   0.1 :  0.11510231401160174 :                1.0 : False :  True : NonNegativeReals
         (0.8, 'D') :  0.05 :  0.06510231401160108 :               0.95 : False :  True : NonNegativeReals
         (0.8, 'E') :   0.0 :   1.7697953719766946 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.805168, 'A') :   0.1 :   0.1145566322802244 :                1.0 : False :  True : NonNegativeReals
    (0.805168, 'D') :  0.05 :  0.06455663228022375 :               0.95 : False :  True : NonNegativeReals
    (0.805168, 'E') :   0.0 :   1.7708867354394495 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.821498, 'A') :   0.1 :  0.11288069759925597 :                1.0 : False :  True : NonNegativeReals
    (0.821498, 'D') :  0.05 :  0.06288069759925535 :               0.95 : False :  True : NonNegativeReals
    (0.821498, 'E') :   0.0 :   1.7742386048013847 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.833333, 'A') :   0.1 :  0.11171046153636088 :                1.0 : False :  True : NonNegativeReals
    (0.833333, 'D') :  0.05 :  0.06171046153636034 :               0.95 : False :  True : NonNegativeReals
    (0.833333, 'E') :   0.0 :    1.776579076927172 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.838501, 'A') :   0.1 :  0.11121073162540324 :                1.0 : False :  True : NonNegativeReals
    (0.838501, 'D') :  0.05 :  0.06121073162540267 :               0.95 : False :  True : NonNegativeReals
    (0.838501, 'E') :   0.0 :   1.7775785367490875 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.854832, 'A') :   0.1 :  0.10967521789879282 :                1.0 : False :  True : NonNegativeReals
    (0.854832, 'D') :  0.05 : 0.059675217898792314 :               0.95 : False :  True : NonNegativeReals
    (0.854832, 'E') :   0.0 :   1.7806495642023068 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.866667, 'A') :   0.1 :  0.10860198580079887 :                1.0 : False :  True : NonNegativeReals
    (0.866667, 'D') :  0.05 : 0.058601985800798416 :               0.95 : False :  True : NonNegativeReals
    (0.866667, 'E') :   0.0 :    1.782796028398291 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.871835, 'A') :   0.1 :  0.10814747957746483 :                1.0 : False :  True : NonNegativeReals
    (0.871835, 'D') :  0.05 :  0.05814747957746439 :               0.95 : False :  True : NonNegativeReals
    (0.871835, 'E') :   0.0 :   1.7837050408449595 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.888165, 'A') :   0.1 :  0.10673280115751753 :                1.0 : False :  True : NonNegativeReals
    (0.888165, 'D') :  0.05 :  0.05673280115751714 :               0.95 : False :  True : NonNegativeReals
    (0.888165, 'E') :   0.0 :   1.7865343976848524 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.9, 'A') :   0.1 :  0.10574242718393213 :                1.0 : False :  True : NonNegativeReals
         (0.9, 'D') :  0.05 :   0.0557424271839318 :               0.95 : False :  True : NonNegativeReals
         (0.9, 'E') :   0.0 :     1.78851514563202 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.905168, 'A') :   0.1 :   0.1053241650893889 :                1.0 : False :  True : NonNegativeReals
    (0.905168, 'D') :  0.05 :  0.05532416508938856 :               0.95 : False :  True : NonNegativeReals
    (0.905168, 'E') :   0.0 :   1.7893516698211738 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.921498, 'A') :   0.1 :  0.10411051951623268 :                1.0 : False :  True : NonNegativeReals
    (0.921498, 'D') :  0.05 : 0.054110519516232386 :               0.95 : False :  True : NonNegativeReals
    (0.921498, 'E') :   0.0 :   1.7917789609675525 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.933333, 'A') :   0.1 :  0.10332878063286609 :                1.0 : False :  True : NonNegativeReals
    (0.933333, 'D') :  0.05 : 0.053328780632865884 :               0.95 : False :  True : NonNegativeReals
    (0.933333, 'E') :   0.0 :   1.7933424387342765 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.938501, 'A') :   0.1 :  0.10301145003079781 :                1.0 : False :  True : NonNegativeReals
    (0.938501, 'D') :  0.05 :   0.0530114500307976 :               0.95 : False :  True : NonNegativeReals
    (0.938501, 'E') :   0.0 :   1.7939770999384135 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.954832, 'A') :   0.1 :   0.1020878730706522 :                1.0 : False :  True : NonNegativeReals
    (0.954832, 'D') :  0.05 : 0.052087873070652047 :               0.95 : False :  True : NonNegativeReals
    (0.954832, 'E') :   0.0 :    1.795824253858703 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.966667, 'A') :   0.1 :  0.10148329970034997 :                1.0 : False :  True : NonNegativeReals
    (0.966667, 'D') :  0.05 :  0.05148329970034987 :               0.95 : False :  True : NonNegativeReals
    (0.966667, 'E') :   0.0 :   1.7970334005993045 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.971835, 'A') :   0.1 :   0.1012338198501447 :                1.0 : False :  True : NonNegativeReals
    (0.971835, 'D') :  0.05 :  0.05123381985014459 :               0.95 : False :  True : NonNegativeReals
    (0.971835, 'E') :   0.0 :   1.7975323602997153 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.988165, 'A') :   0.1 :  0.10049480569280256 :                1.0 : False :  True : NonNegativeReals
    (0.988165, 'D') :  0.05 :   0.0504948056928025 :               0.95 : False :  True : NonNegativeReals
    (0.988165, 'E') :   0.0 :   1.7990103886143978 : 1.8000000000000003 : False :  True : NonNegativeReals
           (1, 'A') :   0.1 :                  0.1 :                1.0 : False :  True : NonNegativeReals
           (1, 'D') :  0.05 :                 0.05 :               0.95 : False :  True : NonNegativeReals
           (1, 'E') :   0.0 :   1.8000000000000003 : 1.8000000000000003 : False :  True : NonNegativeReals

TRvar_(R2,R_large) : Reactor temperatrue profile [K]
    Size=91, Index=N_R2_R_large
    Key      : Lower : Value              : Upper : Fixed : Stale : Domain
           0 :   295 :              300.0 :   370 : False :  True : NonNegativeReals
    0.005168 :   295 : 300.61070549744164 :   370 : False :  True : NonNegativeReals
    0.021498 :   295 :  305.5158584251389 :   370 : False :  True : NonNegativeReals
    0.033333 :   295 :  310.2043481263969 :   370 : False :  True : NonNegativeReals
    0.038501 :   295 :  312.1913059927853 :   370 : False :  True : NonNegativeReals
    0.054832 :   295 :  318.1782434804151 :   370 : False :  True : NonNegativeReals
    0.066667 :   295 :  322.1885900677371 :   370 : False :  True : NonNegativeReals
    0.071835 :   295 :  323.8023428742628 :   370 : False :  True : NonNegativeReals
    0.088165 :   295 :   328.770189472245 :   370 : False :  True : NonNegativeReals
         0.1 :   295 : 331.88425659999007 :   370 : False :  True : NonNegativeReals
    0.105168 :   295 : 333.00697441135407 :   370 : False :  True : NonNegativeReals
    0.121498 :   295 :  335.9385909682022 :   370 : False :  True : NonNegativeReals
    0.133333 :   295 :  337.7115399942614 :   370 : False :  True : NonNegativeReals
    0.138501 :   295 :  338.4439726653651 :   370 : False :  True : NonNegativeReals
    0.154832 :   295 :  340.6234847602752 :   370 : False :  True : NonNegativeReals
    0.166667 :   295 :  342.0944657311451 :   370 : False :  True : NonNegativeReals
    0.171835 :   295 : 342.69002702063557 :   370 : False :  True : NonNegativeReals
    0.188165 :   295 : 344.60556157680287 :   370 : False :  True : NonNegativeReals
         0.2 :   295 : 345.82795223610924 :   370 : False :  True : NonNegativeReals
    0.205168 :   295 :  346.2582393598515 :   370 : False :  True : NonNegativeReals
    0.221498 :   295 :  347.3370406043659 :   370 : False :  True : NonNegativeReals
    0.233333 :   295 : 347.96690722359347 :   370 : False :  True : NonNegativeReals
    0.238501 :   295 :  348.2271653033605 :   370 : False :  True : NonNegativeReals
    0.254832 :   295 : 349.01024138058375 :   370 : False :  True : NonNegativeReals
    0.266667 :   295 :  349.5500667640185 :   370 : False :  True : NonNegativeReals
    0.271835 :   295 :  349.7623998366125 :   370 : False :  True : NonNegativeReals
    0.288165 :   295 :  350.5141939204343 :   370 : False :  True : NonNegativeReals
         0.3 :   295 :  350.9774626255171 :   370 : False :  True : NonNegativeReals
    0.305168 :   295 :  351.1103519400594 :   370 : False :  True : NonNegativeReals
    0.321498 :   295 :  351.3298489047653 :   370 : False :  True : NonNegativeReals
    0.333333 :   295 :  351.3826277182541 :   370 : False :  True : NonNegativeReals
    0.338501 :   295 : 351.39633065910215 :   370 : False :  True : NonNegativeReals
    0.354832 :   295 :  351.4203811606458 :   370 : False :  True : NonNegativeReals
    0.366667 :   295 :  351.4275355278215 :   370 : False :  True : NonNegativeReals
    0.371835 :   295 : 351.42973024364755 :   370 : False :  True : NonNegativeReals
    0.388165 :   295 :  351.4346851281409 :   370 : False :  True : NonNegativeReals
         0.4 :   295 : 351.43716758447886 :   370 : False :  True : NonNegativeReals
    0.405168 :   295 : 351.43813131260157 :   370 : False :  True : NonNegativeReals
    0.421498 :   295 : 351.44087037096415 :   370 : False :  True : NonNegativeReals
    0.433333 :   295 :  351.4426462140236 :   370 : False :  True : NonNegativeReals
    0.438501 :   295 : 351.44338492258674 :   370 : False :  True : NonNegativeReals
    0.454832 :   295 : 351.44559588061514 :   370 : False :  True : NonNegativeReals
    0.466667 :   295 :  351.4470950399694 :   370 : False :  True : NonNegativeReals
    0.471835 :   295 :  351.4477257370532 :   370 : False :  True : NonNegativeReals
    0.488165 :   295 :  351.4496306167726 :   370 : False :  True : NonNegativeReals
         0.5 :   295 : 351.45093352665475 :   370 : False :  True : NonNegativeReals
    0.505168 :   295 : 351.45148349125907 :   370 : False :  True : NonNegativeReals
    0.521498 :   295 :  351.4531502182135 :   370 : False :  True : NonNegativeReals
    0.533333 :   295 : 351.45429484248876 :   370 : False :  True : NonNegativeReals
    0.538501 :   295 :  351.4547790446516 :   370 : False :  True : NonNegativeReals
    0.554832 :   295 :  351.4562501376848 :   370 : False :  True : NonNegativeReals
    0.566667 :   295 : 351.45726360120955 :   370 : False :  True : NonNegativeReals
    0.571835 :   295 :  351.4576930698347 :   370 : False :  True : NonNegativeReals
    0.588165 :   295 :  351.4590006916699 :   370 : False :  True : NonNegativeReals
         0.6 :   295 : 351.45990402431596 :   370 : False :  True : NonNegativeReals
    0.605168 :   295 :  351.4602874482584 :   370 : False :  True : NonNegativeReals
    0.621498 :   295 : 351.46145711783566 :   370 : False :  True : NonNegativeReals
    0.633333 :   295 : 351.46226713769465 :   370 : False :  True : NonNegativeReals
    0.638501 :   295 :  351.4626114571604 :   370 : False :  True : NonNegativeReals
    0.654832 :   295 : 351.46366364353935 :   370 : False :  True : NonNegativeReals
    0.666667 :   295 : 351.46439391241546 :   370 : False :  True : NonNegativeReals
    0.671835 :   295 : 351.46462339428786 :   370 : False :  True : NonNegativeReals
    0.688165 :   295 : 351.46575818467113 :   370 : False :  True : NonNegativeReals
         0.7 :   295 :  351.4662765348451 :   370 : False :  True : NonNegativeReals
    0.705168 :   295 :   351.466212835413 :   370 : False :  True : NonNegativeReals
    0.721498 :   295 : 351.46514949252315 :   370 : False :  True : NonNegativeReals
    0.733333 :   295 :  351.4639119001861 :   370 : False :  True : NonNegativeReals
    0.738501 :   295 : 351.46332657881135 :   370 : False :  True : NonNegativeReals
    0.754832 :   295 :  351.4613745555507 :   370 : False :  True : NonNegativeReals
    0.766667 :   295 :  351.4598966117469 :   370 : False :  True : NonNegativeReals
    0.771835 :   295 : 351.45378358724645 :   370 : False :  True : NonNegativeReals
    0.788165 :   295 :  351.4640097531853 :   370 : False :  True : NonNegativeReals
         0.8 :   295 : 351.45285677189145 :   370 : False :  True : NonNegativeReals
    0.805168 :   295 : 351.42898124629266 :   370 : False :  True : NonNegativeReals
