X : 1 if unit j processes task i starting at time t
    Size=2135, Index=X_index
    Key                      : Lower : Value : Upper : Fixed : Stale : Domain
           ('Mix', 'Mix', 0) :     0 :     0 :     1 : False : False : Binary
    (0.166667, 'C') :  None :  -3.06956670179539 :  None : False : False :  Reals
    (0.166667, 'D') :  None :  6.139133403590781 :  None : False : False :  Reals
    (0.171835, 'B') :  None :  -2.96002535595443 :  None : False : False :  Reals
    (0.171835, 'C') :  None :  -2.96002535595443 :  None : False : False :  Reals
    (0.171835, 'D') :  None :  5.920050711908861 :  None : False : False :  Reals
    (0.188165, 'B') :  None : -2.628955380940416 :  None : False : False :  Reals
    (0.188165, 'C') :  None : -2.628955380940416 :  None : False : False :  Reals
    (0.188165, 'D') :  None :  5.257910761880833 :  None : False : False :  Reals
         (0.2, 'B') :  None : -2.397177910068468 :  None : False : False :  Reals
         (0.2, 'C') :  None : -2.397177910068468 :  None : False : False :  Reals
         (0.2, 'D') :  None :  4.794355820136937 :  None : False : False :  Reals
    (0.205168, 'B') :  None : -2.296737146358155 :  None : False : False :  Reals
    (0.205168, 'C') :  None : -2.296737146358155 :  None : False : False :  Reals
    (0.205168, 'D') :  None :   4.59347429271631 :  None : False : False :  Reals
    (0.221498, 'B') :  None :  -1.99673586776512 :  None : False : False :  Reals
    (0.221498, 'C') :  None :  -1.99673586776512 :  None : False : False :  Reals
    (0.221498, 'D') :  None :   3.99347173553024 :  None : False : False :  Reals
    (0.233333, 'B') :  None : -1.802063353308831 :  None : False : False :  Reals
    (0.233333, 'C') :  None : -1.802063353308831 :  None : False : False :  Reals
    (0.233333, 'D') :  None :  3.604126706617662 :  None : False : False :  Reals
    (0.238501, 'B') :  None : -1.723849748695915 :  None : False : False :  Reals
    (0.238501, 'C') :  None : -1.723849748695915 :  None : False : False :  Reals
    (0.238501, 'D') :  None :  3.447699497391831 :  None : False : False :  Reals
    (0.254832, 'B') :  None : -1.501669115901868 :  None : False : False :  Reals
    (0.254832, 'C') :  None : -1.501669115901868 :  None : False : False :  Reals
    (0.254832, 'D') :  None :  3.003338231803736 :  None : False : False :  Reals
    (0.266667, 'B') :  None : -1.362101091142567 :  None : False : False :  Reals
    (0.266667, 'C') :  None : -1.362101091142567 :  None : False : False :  Reals
    (0.266667, 'D') :  None :  2.724202182285134 :  None : False : False :  Reals
    (0.271835, 'B') :  None : -1.305846025380366 :  None : False : False :  Reals
    (0.271835, 'C') :  None : -1.305846025380366 :  None : False : False :  Reals
    (0.271835, 'D') :  None :  2.611692050760731 :  None : False : False :  Reals
    (0.288165, 'B') :  None : -1.147822714959446 :  None : False : False :  Reals
    (0.288165, 'C') :  None : -1.147822714959446 :  None : False : False :  Reals
    (0.288165, 'D') :  None :  2.295645429918891 :  None : False : False :  Reals
         (0.3, 'B') :  None : -1.046992015453654 :  None : False : False :  Reals
         (0.3, 'C') :  None : -1.046992015453654 :  None : False : False :  Reals
         (0.3, 'D') :  None :  2.093984030907309 :  None : False : False :  Reals
    (0.305168, 'B') :  None : -1.005413275349212 :  None : False : False :  Reals
    (0.305168, 'C') :  None : -1.005413275349212 :  None : False : False :  Reals
    (0.305168, 'D') :  None :  2.010826550698423 :  None : False : False :  Reals
    (0.321498, 'B') :  None : -0.884936266955875 :  None : False : False :  Reals
    (0.321498, 'C') :  None : -0.884936266955875 :  None : False : False :  Reals
    (0.321498, 'D') :  None :   1.76987253391175 :  None : False : False :  Reals
    (0.333333, 'B') :  None : -0.808334414861753 :  None : False : False :  Reals
    (0.333333, 'C') :  None : -0.808334414861753 :  None : False : False :  Reals
    (0.333333, 'D') :  None :  1.616668829723505 :  None : False : False :  Reals
    (0.338501, 'B') :  None : -0.777655517683834 :  None : False : False :  Reals
    (0.338501, 'C') :  None : -0.777655517683834 :  None : False : False :  Reals
    (0.338501, 'D') :  None :  1.555311035367668 :  None : False : False :  Reals
    (0.354832, 'B') :  None : -0.690566640371129 :  None : False : False :  Reals
    (0.354832, 'C') :  None : -0.690566640371129 :  None : False : False :  Reals
    (0.354832, 'D') :  None :  1.381133280742259 :  None : False : False :  Reals
    (0.366667, 'B') :  None : -0.635713287862726 :  None : False : False :  Reals
    (0.366667, 'C') :  None : -0.635713287862726 :  None : False : False :  Reals
    (0.366667, 'D') :  None :  1.271426575725451 :  None : False : False :  Reals
    (0.371835, 'B') :  None : -0.613502693819679 :  None : False : False :  Reals
    (0.371835, 'C') :  None : -0.613502693819679 :  None : False : False :  Reals
    (0.371835, 'D') :  None :  1.227005387639359 :  None : False : False :  Reals
    (0.388165, 'B') :  None : -0.550884810113288 :  None : False : False :  Reals
    (0.388165, 'C') :  None : -0.550884810113288 :  None : False : False :  Reals
    (0.388165, 'D') :  None :  1.101769620226576 :  None : False : False :  Reals
         (0.4, 'B') :  None : -0.510503745315285 :  None : False : False :  Reals
         (0.4, 'C') :  None : -0.510503745315285 :  None : False : False :  Reals
         (0.4, 'D') :  None :   1.02100749063057 :  None : False : False :  Reals
    (0.405168, 'B') :  None : -0.493673621469618 :  None : False : False :  Reals
    (0.405168, 'C') :  None : -0.493673621469618 :  None : False : False :  Reals
    (0.405168, 'D') :  None :  0.987347242939235 :  None : False : False :  Reals
    (0.421498, 'B') :  None : -0.444033140357878 :  None : False : False :  Reals
    (0.421498, 'C') :  None : -0.444033140357878 :  None : False : False :  Reals
    (0.421498, 'D') :  None :  0.888066280715756 :  None : False : False :  Reals
    (0.433333, 'B') :  None : -0.411732743828672 :  None : False : False :  Reals
    (0.433333, 'C') :  None : -0.411732743828672 :  None : False : False :  Reals
    (0.433333, 'D') :  None :  0.823465487657344 :  None : False : False :  Reals
    (0.438501, 'B') :  None : -0.398624181696393 :  None : False : False :  Reals
    (0.438501, 'C') :  None : -0.398624181696393 :  None : False : False :  Reals
    (0.438501, 'D') :  None :  0.797248363392786 :  None : False : False :  Reals
    (0.454832, 'B') :  None : -0.360877890972617 :  None : False : False :  Reals
    (0.454832, 'C') :  None : -0.360877890972617 :  None : False : False :  Reals
    (0.454832, 'D') :  None :  0.721755781945235 :  None : False : False :  Reals
    (0.466667, 'B') :  None : -0.336671407812904 :  None : False : False :  Reals
    (0.466667, 'C') :  None : -0.336671407812904 :  None : False : False :  Reals
    (0.466667, 'D') :  None :  0.673342815625807 :  None : False : False :  Reals
    (0.471835, 'B') :  None : -0.326829463072248 :  None : False : False :  Reals
    (0.471835, 'C') :  None : -0.326829463072248 :  None : False : False :  Reals
    (0.471835, 'D') :  None :  0.653658926144496 :  None : False : False :  Reals
    (0.488165, 'B') :  None : -0.298465071917873 :  None : False : False :  Reals
    (0.488165, 'C') :  None : -0.298465071917873 :  None : False : False :  Reals
    (0.488165, 'D') :  None :  0.596930143835747 :  None : False : False :  Reals
         (0.5, 'B') :  None : -0.280093898875327 :  None : False : False :  Reals
         (0.5, 'C') :  None : -0.280093898875327 :  None : False : False :  Reals
         (0.5, 'D') :  None :  0.560187797750654 :  None : False : False :  Reals
    (0.505168, 'B') :  None :  -0.27254824234986 :  None : False : False :  Reals
    (0.505168, 'C') :  None :  -0.27254824234986 :  None : False : False :  Reals
    (0.505168, 'D') :  None :   0.54509648469972 :  None : False : False :  Reals
    (0.521498, 'B') :  None : -0.250454790445956 :  None : False : False :  Reals
    (0.521498, 'C') :  None : -0.250454790445956 :  None : False : False :  Reals
    (0.521498, 'D') :  None :  0.500909580891911 :  None : False : False :  Reals
    (0.533333, 'B') :  None : -0.235996136193225 :  None : False : False :  Reals
    (0.533333, 'C') :  None : -0.235996136193225 :  None : False : False :  Reals
    (0.533333, 'D') :  None :   0.47199227238645 :  None : False : False :  Reals
    (0.538501, 'B') :  None : -0.230062115236163 :  None : False : False :  Reals
    (0.538501, 'C') :  None : -0.230062115236163 :  None : False : False :  Reals
    (0.538501, 'D') :  None :  0.460124230472326 :  None : False : False :  Reals
    (0.554832, 'B') :  None :  -0.21269330757362 :  None : False : False :  Reals
    (0.554832, 'C') :  None :  -0.21269330757362 :  None : False : False :  Reals
    (0.554832, 'D') :  None :   0.42538661514724 :  None : False : False :  Reals
    (0.566667, 'B') :  None : -0.201295891952447 :  None : False : False :  Reals
    (0.566667, 'C') :  None : -0.201295891952447 :  None : False : False :  Reals
    (0.566667, 'D') :  None :  0.402591783904894 :  None : False : False :  Reals
    (0.571835, 'B') :  None : -0.196603179799267 :  None : False : False :  Reals
    (0.571835, 'C') :  None : -0.196603179799267 :  None : False : False :  Reals
    (0.571835, 'D') :  None :  0.393206359598535 :  None : False : False :  Reals
    (0.588165, 'B') :  None : -0.182803876635038 :  None : False : False :  Reals
    (0.588165, 'C') :  None : -0.182803876635038 :  None : False : False :  Reals
    (0.588165, 'D') :  None :  0.365607753270075 :  None : False : False :  Reals
         (0.6, 'B') :  None : -0.173690417555442 :  None : False : False :  Reals
         (0.6, 'C') :  None : -0.173690417555442 :  None : False : False :  Reals
         (0.6, 'D') :  None :  0.347380835110884 :  None : False : False :  Reals
    (0.605168, 'B') :  None : -0.169923029900684 :  None : False : False :  Reals
    (0.605168, 'C') :  None : -0.169923029900684 :  None : False : False :  Reals
    (0.605168, 'D') :  None :  0.339846059801367 :  None : False : False :  Reals
    (0.621498, 'B') :  None :  -0.15879138319317 :  None : False : False :  Reals
    (0.621498, 'C') :  None :  -0.15879138319317 :  None : False : False :  Reals
    (0.621498, 'D') :  None :   0.31758276638634 :  None : False : False :  Reals
    (0.633333, 'B') :  None : -0.151393830118327 :  None : False : False :  Reals
    (0.633333, 'C') :  None : -0.151393830118327 :  None : False : False :  Reals
    (0.633333, 'D') :  None :  0.302787660236654 :  None : False : False :  Reals
    (0.638501, 'B') :  None : -0.148324546783367 :  None : False : False :  Reals
    (0.638501, 'C') :  None : -0.148324546783367 :  None : False : False :  Reals
    (0.638501, 'D') :  None :  0.296649093566734 :  None : False : False :  Reals
    (0.654832, 'B') :  None : -0.139216406360125 :  None : False : False :  Reals
    (0.654832, 'C') :  None : -0.139216406360125 :  None : False : False :  Reals
    (0.654832, 'D') :  None :  0.278432812720251 :  None : False : False :  Reals
    (0.666667, 'B') :  None : -0.133129982319002 :  None : False : False :  Reals
    (0.666667, 'C') :  None : -0.133129982319002 :  None : False : False :  Reals
    (0.666667, 'D') :  None :  0.266259964638003 :  None : False : False :  Reals
    (0.671835, 'B') :  None : -0.130596724444051 :  None : False : False :  Reals
    (0.671835, 'C') :  None : -0.130596724444051 :  None : False : False :  Reals
    (0.671835, 'D') :  None :  0.261193448888101 :  None : False : False :  Reals
    (0.688165, 'B') :  None : -0.123050511518106 :  None : False : False :  Reals
    (0.688165, 'C') :  None : -0.123050511518106 :  None : False : False :  Reals
    (0.688165, 'D') :  None :  0.246101023036213 :  None : False : False :  Reals
         (0.7, 'B') :  None : -0.117983108504985 :  None : False : False :  Reals
         (0.7, 'C') :  None : -0.117983108504985 :  None : False : False :  Reals
         (0.7, 'D') :  None :   0.23596621700997 :  None : False : False :  Reals
    (0.705168, 'B') :  None : -0.115867924897097 :  None : False : False :  Reals
    (0.705168, 'C') :  None : -0.115867924897097 :  None : False : False :  Reals
    (0.705168, 'D') :  None :  0.231735849794194 :  None : False : False :  Reals
    (0.721498, 'B') :  None : -0.109545765987776 :  None : False : False :  Reals
    (0.721498, 'C') :  None : -0.109545765987776 :  None : False : False :  Reals
    (0.721498, 'D') :  None :  0.219091531975552 :  None : False : False :  Reals
    (0.733333, 'B') :  None : -0.105281891449881 :  None : False : False :  Reals
    (0.733333, 'C') :  None : -0.105281891449881 :  None : False : False :  Reals
    (0.733333, 'D') :  None :  0.210563782899761 :  None : False : False :  Reals
    (0.738501, 'B') :  None : -0.103497563422337 :  None : False : False :  Reals
    (0.738501, 'C') :  None : -0.103497563422337 :  None : False : False :  Reals
    (0.738501, 'D') :  None :  0.206995126844674 :  None : False : False :  Reals
    (0.754832, 'B') :  None : -0.098148225300441 :  None : False : False :  Reals
    (0.754832, 'C') :  None : -0.098148225300441 :  None : False : False :  Reals
    (0.754832, 'D') :  None :  0.196296450600882 :  None : False : False :  Reals
    (0.766667, 'B') :  None : -0.094526475980125 :  None : False : False :  Reals
    (0.766667, 'C') :  None : -0.094526475980125 :  None : False : False :  Reals
    (0.766667, 'D') :  None :  0.189052951960249 :  None : False : False :  Reals
    (0.771835, 'B') :  None : -0.092529100655411 :  None : False : False :  Reals
    (0.771835, 'C') :  None : -0.092529100655411 :  None : False : False :  Reals
    (0.771835, 'D') :  None :  0.185058201310822 :  None : False : False :  Reals
    (0.788165, 'B') :  None : -0.089001744276413 :  None : False : False :  Reals
    (0.788165, 'C') :  None : -0.089001744276413 :  None : False : False :  Reals
    (0.788165, 'D') :  None :  0.178003488552827 :  None : False : False :  Reals
         (0.8, 'B') :  None : -0.085167543784598 :  None : False : False :  Reals
         (0.8, 'C') :  None : -0.085167543784598 :  None : False : False :  Reals
         (0.8, 'D') :  None :  0.170335087569197 :  None : False : False :  Reals
    (0.805168, 'B') :  None : -0.082112036906141 :  None : False : False :  Reals
    (0.805168, 'C') :  None : -0.082112036906141 :  None : False : False :  Reals
    (0.805168, 'D') :  None :  0.164224073812283 :  None : False : False :  Reals
    (0.821498, 'B') :  None : -0.069901005465624 :  None : False : False :  Reals
    (0.821498, 'C') :  None : -0.069901005465624 :  None : False : False :  Reals
    (0.821498, 'D') :  None :  0.139802010931247 :  None : False : False :  Reals
    (0.833333, 'B') :  None : -0.060951856782096 :  None : False : False :  Reals
    (0.833333, 'C') :  None : -0.060951856782096 :  None : False : False :  Reals
    (0.833333, 'D') :  None :  0.121903713564192 :  None : False : False :  Reals
    (0.838501, 'B') :  None : -0.057404595265238 :  None : False : False :  Reals
    (0.838501, 'C') :  None : -0.057404595265238 :  None : False : False :  Reals
    (0.838501, 'D') :  None :  0.114809190530476 :  None : False : False :  Reals
    (0.854832, 'B') :  None : -0.047677879807072 :  None : False : False :  Reals
    (0.854832, 'C') :  None : -0.047677879807072 :  None : False : False :  Reals
    (0.854832, 'D') :  None :  0.095355759614145 :  None : False : False :  Reals
    (0.866667, 'B') :  None : -0.041897845139599 :  None : False : False :  Reals
    (0.866667, 'C') :  None : -0.041897845139599 :  None : False : False :  Reals
    (0.866667, 'D') :  None :  0.083795690279198 :  None : False : False :  Reals
    (0.871835, 'B') :  None : -0.039563149569864 :  None : False : False :  Reals
    (0.871835, 'C') :  None : -0.039563149569864 :  None : False : False :  Reals
    (0.871835, 'D') :  None :  0.079126299139728 :  None : False : False :  Reals
    (0.888165, 'B') :  None : -0.033739020548309 :  None : False : False :  Reals
    (0.888165, 'C') :  None : -0.033739020548309 :  None : False : False :  Reals
    (0.888165, 'D') :  None :  0.067478041096619 :  None : False : False :  Reals
         (0.9, 'B') :  None : -0.029963199751593 :  None : False : False :  Reals
         (0.9, 'C') :  None : -0.029963199751593 :  None : False : False :  Reals
         (0.9, 'D') :  None :  0.059926399503185 :  None : False : False :  Reals
    (0.905168, 'B') :  None : -0.028211265036372 :  None : False : False :  Reals
    (0.905168, 'C') :  None : -0.028211265036372 :  None : False : False :  Reals
    (0.905168, 'D') :  None :  0.056422530072745 :  None : False : False :  Reals
    (0.921498, 'B') :  None : -0.023005973926495 :  None : False : False :  Reals
    (0.921498, 'C') :  None : -0.023005973926495 :  None : False : False :  Reals
    (0.921498, 'D') :  None :   0.04601194785299 :  None : False : False :  Reals
    (0.933333, 'B') :  None : -0.019844863661382 :  None : False : False :  Reals
    (0.933333, 'C') :  None : -0.019844863661382 :  None : False : False :  Reals
    (0.933333, 'D') :  None :  0.039689727322764 :  None : False : False :  Reals
    (0.938501, 'B') :  None : -0.018658195311096 :  None : False : False :  Reals
    (0.938501, 'C') :  None : -0.018658195311096 :  None : False : False :  Reals
    (0.938501, 'D') :  None :  0.037316390622191 :  None : False : False :  Reals
    (0.954832, 'B') :  None : -0.015534929974988 :  None : False : False :  Reals
    (0.954832, 'C') :  None : -0.015534929974988 :  None : False : False :  Reals
    (0.954832, 'D') :  None :  0.031069859949977 :  None : False : False :  Reals
    (0.966667, 'B') :  None : -0.013754979159485 :  None : False : False :  Reals
    (0.966667, 'C') :  None : -0.013754979159485 :  None : False : False :  Reals
    (0.966667, 'D') :  None :   0.02750995831897 :  None : False : False :  Reals
    (0.971835, 'B') :  None : -0.013080915551342 :  None : False : False :  Reals
    (0.971835, 'C') :  None : -0.013080915551342 :  None : False : False :  Reals
    (0.971835, 'D') :  None :  0.026161831102684 :  None : False : False :  Reals
    (0.988165, 'B') :  None : -0.011282055242541 :  None : False : False :  Reals
    (0.988165, 'C') :  None : -0.011282055242541 :  None : False : False :  Reals
    (0.988165, 'D') :  None :  0.022564110485082 :  None : False : False :  Reals
           (1, 'B') :  None : -0.010233607066193 :  None : False : False :  Reals
           (1, 'C') :  None : -0.010233607066193 :  None : False : False :  Reals
           (1, 'D') :  None :  0.020467214132385 :  None : False : False :  Reals

dTRdtheta_(R1,R_small) : Derivative of reactor temperature
    Size=91, Index=N_R1_R_small
    Key      : Lower : Value               : Upper : Fixed : Stale : Domain
           0 :  None :                None :  None : False :  True :  Reals
    0.005168 :  None :   187.2698870321292 :  None : False : False :  Reals
    0.021498 :  None :   420.5651141315866 :  None : False : False :  Reals
    0.033333 :  None :   421.6130221357158 :  None : False : False :  Reals
    0.038501 :  None :    415.108844213486 :  None : False : False :  Reals
    0.054832 :  None :  379.44248409875945 :  None : False : False :  Reals
    0.066667 :  None :  348.23485775843653 :  None : False : False :  Reals
    0.071835 :  None :  334.58682449809567 :  None : False : False :  Reals
    0.088165 :  None :  297.56228406538503 :  None : False : False :  Reals
         0.1 :  None :   262.4001382295388 :  None : False : False :  Reals
    0.105168 :  None :  245.80017529153702 :  None : False : False :  Reals
    0.121498 :  None :   209.2468805991448 :  None : False : False :  Reals
    0.133333 :  None :  191.29065882664986 :  None : False : False :  Reals
    0.138501 :  None :  184.26613983981224 :  None : False : False :  Reals
    0.154832 :  None :   164.4221635394024 :  None : False : False :  Reals
    0.166667 :  None :    151.751709430497 :  None : False : False :  Reals
    0.171835 :  None :  146.05539734675403 :  None : False : False :  Reals
    0.188165 :  None :  132.67365874519965 :  None : False : False :  Reals
         0.2 :  None :  114.45750550621285 :  None : False : False :  Reals
    0.205168 :  None :  104.72774456539628 :  None : False : False :  Reals
    0.221498 :  None :    85.8728478000885 :  None : False : False :  Reals
    0.233333 :  None :   78.54715604100986 :  None : False : False :  Reals
    0.238501 :  None :   75.92328792802437 :  None : False : False :  Reals
    0.254832 :  None :   68.96228991628959 :  None : False : False :  Reals
    0.266667 :  None :    64.7340274475132 :  None : False : False :  Reals
    0.271835 :  None :   62.64721337665833 :  None : False : False :  Reals
    0.288165 :  None :   58.83266752480631 :  None : False : False :  Reals
         0.3 :  None :  50.147972963370336 :  None : False : False :  Reals
    0.305168 :  None :    44.9168513227487 :  None : False : False :  Reals
    0.321498 :  None :   35.25769050706367 :  None : False : False :  Reals
    0.333333 :  None :   32.04211218585861 :  None : False : False :  Reals
    0.338501 :  None :  31.021123660815647 :  None : False : False :  Reals
    0.354832 :  None :  28.612674309446447 :  None : False : False :  Reals
    0.366667 :  None :  27.334137875782865 :  None : False : False :  Reals
    0.371835 :  None :   26.45557171519613 :  None : False : False :  Reals
    0.388165 :  None :  26.303049351765367 :  None : False : False :  Reals
         0.4 :  None :    20.3276328901648 :  None : False : False :  Reals
    0.405168 :  None :  16.092940169779467 :  None : False : False :  Reals
    0.421498 :  None :   8.367545303175575 :  None : False : False :  Reals
    0.433333 :  None :   6.041723005153356 :  None : False : False :  Reals
    0.438501 :  None :   5.411710635475174 :  None : False : False :  Reals
    0.454832 :  None :   4.254157989249506 :  None : False : False :  Reals
    0.466667 :  None :   3.897296195784995 :  None : False : False :  Reals
    0.471835 :  None :   3.723905913750059 :  None : False : False :  Reals
    0.488165 :  None :   3.783896654120326 :  None : False : False :  Reals
         0.5 :  None :   2.832764938417926 :  None : False : False :  Reals
    0.505168 :  None :   2.114917750011955 :  None : False : False :  Reals
    0.521498 :  None :   0.794961139563384 :  None : False : False :  Reals
    0.533333 :  None :   0.391841144293837 :  None : False : False :  Reals
    0.538501 :  None :   0.282594325239188 :  None : False : False :  Reals
    0.554832 :  None :   0.082862150287838 :  None : False : False :  Reals
    0.566667 :  None :   0.022948665471056 :  None : False : False :  Reals
    0.571835 :  None :   0.006999344404903 :  None : False : False :  Reals
    0.588165 :  None :  -0.021225832373602 :  None : False : False :  Reals
         0.6 :  None :  -0.028799834726317 :  None : False : False :  Reals
    0.605168 :  None :  -0.030574636810343 :  None : False : False :  Reals
    0.621498 :  None :  -0.032909588477196 :  None : False : False :  Reals
    0.633333 :  None :  -0.032738581821663 :  None : False : False :  Reals
    0.638501 :  None :  -0.032456435968925 :  None : False : False :  Reals
    0.654832 :  None :  -0.031165021424385 :  None : False : False :  Reals
    0.666667 :  None :   -0.03003281455465 :  None : False : False :  Reals
    0.671835 :  None :  -0.029528399376431 :  None : False : False :  Reals
    0.688165 :  None :  -0.027953888140473 :  None : False : False :  Reals
         0.7 :  None :  -0.026853531040199 :  None : False : False :  Reals
    0.705168 :  None :   -0.02638878273865 :  None : False : False :  Reals
    0.721498 :  None :  -0.024987455341034 :  None : False : False :  Reals
    0.733333 :  None :  -0.024034719523683 :  None : False : False :  Reals
    0.738501 :  None :  -0.023634949378902 :  None : False : False :  Reals
    0.754832 :  None :  -0.022433760277636 :  None : False : False :  Reals
    0.766667 :  None :  -0.021618592184252 :  None : False : False :  Reals
    0.771835 :  None :  -7.357812867885514 :  None : False : False :  Reals
    0.788165 :  None :  17.227782965110237 :  None : False : False :  Reals
         0.8 :  None :  -68.33047319409636 :  None : False : False :  Reals
    0.805168 :  None :  -131.7622099833825 :  None : False : False :  Reals
    0.821498 :  None : -225.82002498445217 :  None : False : False :  Reals
    0.833333 :  None : -238.04759428951962 :  None : False : False :  Reals
    0.838501 :  None : -238.65791672007617 :  None : False : False :  Reals
    0.854832 :  None :  -231.3179975092753 :  None : False : False :  Reals
    0.866667 :  None :  -221.4312552994519 :  None : False : False :  Reals
    0.871835 :  None : -219.91285648252233 :  None : False : False :  Reals
    0.888165 :  None :  -194.3022034197602 :  None : False : False :  Reals
         0.9 :  None : -227.80864242989855 :  None : False : False :  Reals
    0.905168 :  None :  -252.1229721244017 :  None : False : False :  Reals
    0.921498 :  None : -267.64072526416567 :  None : False : False :  Reals
    0.933333 :  None : -251.12214898012417 :  None : False : False :  Reals
    0.938501 :  None : -243.12768502227846 :  None : False : False :  Reals
    0.954832 :  None :  -216.8775859567686 :  None : False : False :  Reals
    0.966667 :  None :  -198.3792893885128 :  None : False : False :  Reals
    0.971835 :  None : -190.74827967538295 :  None : False : False :  Reals
    0.988165 :  None : -168.37269578699852 :  None : False : False :  Reals
           1 :  None : -153.74909228170753 :  None : False : False :  Reals

dTJdtheta_(R1,R_small) : Derivative of jacket temperature
    Size=91, Index=N_R1_R_small
    Key      : Lower : Value               : Upper : Fixed : Stale : Domain
           0 :  None :                None :  None : False :  True :  Reals
    0.005168 :  None :  1970.0341618658208 :  None : False : False :  Reals
    0.021498 :  None :   603.2303705975796 :  None : False : False :  Reals
    0.033333 :  None :   382.4672744781333 :  None : False : False :  Reals
    0.038501 :  None :   322.9456544972754 :  None : False : False :  Reals
    0.054832 :  None :    223.980175139302 :  None : False : False :  Reals
    0.066667 :  None :  195.37788331791944 :  None : False : False :  Reals
    0.071835 :  None :   188.4664520657975 :  None : False : False :  Reals
    0.088165 :  None :  152.02638034082383 :  None : False : False :  Reals
         0.1 :  None :  41.001371421134536 :  None : False : False :  Reals
    0.105168 :  None :   70.05022616595625 :  None : False : False :  Reals
    0.121498 :  None :  106.60631977629691 :  None : False : False :  Reals
    0.133333 :  None :  106.28956671312608 :  None : False : False :  Reals
    0.138501 :  None :  104.66208622335898 :  None : False : False :  Reals
    0.154832 :  None :   96.67196085586511 :  None : False : False :  Reals
    0.166667 :  None :   89.80733030394731 :  None : False : False :  Reals
    0.171835 :  None :   89.46464061659071 :  None : False : False :  Reals
    0.188165 :  None :    71.5367331358425 :  None : False : False :  Reals
         0.2 :  None :  -19.65089774715807 :  None : False : False :  Reals
    0.205168 :  None :   4.143592359100694 :  None : False : False :  Reals
    0.221498 :  None :   40.04473699791561 :  None : False : False :  Reals
    0.233333 :  None :   45.69798790757886 :  None : False : False :  Reals
    0.238501 :  None :  46.545485489486964 :  None : False : False :  Reals
    0.254832 :  None :   46.00160848545556 :  None : False : False :  Reals
    0.266667 :  None :   44.01433822169565 :  None : False : False :  Reals
    0.271835 :  None :   44.56526334747423 :  None : False : False :  Reals
    0.288165 :  None :   36.16913085056922 :  None : False : False :  Reals
         0.3 :  None :  -22.06249457678723 :  None : False : False :  Reals
    0.305168 :  None :  -8.654894115729803 :  None : False : False :  Reals
    0.321498 :  None :  13.612079155245738 :  None : False : False :  Reals
    0.333333 :  None :  18.754212612195715 :  None : False : False :  Reals
    0.338501 :  None :  19.915941264875983 :  None : False : False :  Reals
    0.354832 :  None :   21.36072699981696 :  None : False : False :  Reals
    0.366667 :  None :   21.20324648664564 :  None : False : False :  Reals
    0.371835 :  None :  22.298251238655666 :  None : False : False :  Reals
    0.388165 :  None :  17.152714535827727 :  None : False : False :  Reals
         0.4 :  None :  -37.56681714930892 :  None : False : False :  Reals
    0.405168 :  None :  -27.18264334649575 :  None : False : False :  Reals
    0.421498 :  None :  -8.266656136502206 :  None : False : False :  Reals
    0.433333 :  None :  -2.601007896212195 :  None : False : False :  Reals
    0.438501 :  None :  -1.075014909135916 :  None : False : False :  Reals
    0.454832 :  None :   1.697410719887102 :  None : False : False :  Reals
    0.466667 :  None :   2.520234408150372 :  None : False : False :  Reals
    0.471835 :  None :   2.927015097104686 :  None : False : False :  Reals
    0.488165 :  None :   2.688627045201883 :  None : False : False :  Reals
         0.5 :  None :  -6.966975169941634 :  None : False : False :  Reals
    0.505168 :  None :  -5.251826581256864 :  None : False : False :  Reals
    0.521498 :  None :  -2.091538261220194 :  None : False : False :  Reals
    0.533333 :  None :  -1.120253626249905 :  None : False : False :  Reals
    0.538501 :  None :  -0.855432611879223 :  None : False : False :  Reals
    0.554832 :  None :   -0.36609504639955 :  None : False : False :  Reals
    0.566667 :  None :  -0.214398324101239 :  None : False : False :  Reals
    0.571835 :  None :   -0.17269937539595 :  None : False : False :  Reals
    0.588165 :  None :  -0.094544745643361 :  None : False : False :  Reals
         0.6 :  None :  -0.069278502678571 :  None : False : False :  Reals
    0.605168 :  None :  -0.062062793228961 :  None : False : False :  Reals
    0.621498 :  None :  -0.047668744257408 :  None : False : False :  Reals
    0.633333 :  None :  -0.042204829089769 :  None : False : False :  Reals
    0.638501 :  None :  -0.040440665754886 :  None : False : False :  Reals
    0.654832 :  None :  -0.036286779429702 :  None : False : False :  Reals
    0.666667 :  None :  -0.034152014804931 :  None : False : False :  Reals
    0.671835 :  None :  -0.033342481194722 :  None : False : False :  Reals
    0.688165 :  None :  -0.031102259615636 :  None : False : False :  Reals
         0.7 :  None :  -0.029700409036195 :  None : False : False :  Reals
    0.705168 :  None :  -0.029128235462395 :  None : False : False :  Reals
    0.721498 :  None :  -0.027447142820165 :  None : False : False :  Reals
    0.733333 :  None :  -0.026331534031669 :  None : False : False :  Reals
    0.738501 :  None :  -0.025867234344332 :  None : False : False :  Reals
    0.754832 :  None :  -0.024481701977948 :  None : False : False :  Reals
    0.766667 :  None :  -0.023548174149255 :  None : False : False :  Reals
    0.771835 :  None :   17.44516627224357 :  None : False : False :  Reals
    0.788165 :  None :  -41.08916717429565 :  None : False : False :  Reals
         0.8 :  None :  -990.0392850847743 :  None : False : False :  Reals
    0.805168 :  None :  -753.6847230619537 :  None : False : False :  Reals
    0.821498 :  None :  -359.9838444177908 :  None : False : False :  Reals
