X : 1 if unit j processes task i starting at time t
    Size=1995, Index=X_index
    Key                      : Lower : Value : Upper : Fixed : Stale : Domain
           ('Mix', 'Mix', 0) :     0 :     1 :     1 :  True :  True : Binary
    0.288165 :  None :               0.0 :  None : False :  True :  Reals
         0.3 :  None :               0.0 :  None : False :  True :  Reals
    0.305168 :  None :               0.0 :  None : False :  True :  Reals
    0.321498 :  None :               0.0 :  None : False :  True :  Reals
    0.333333 :  None :               0.0 :  None : False :  True :  Reals
    0.338501 :  None :               0.0 :  None : False :  True :  Reals
    0.354832 :  None :               0.0 :  None : False :  True :  Reals
    0.366667 :  None :               0.0 :  None : False :  True :  Reals
    0.371835 :  None :               0.0 :  None : False :  True :  Reals
    0.388165 :  None :               0.0 :  None : False :  True :  Reals
         0.4 :  None :               0.0 :  None : False :  True :  Reals
    0.405168 :  None :               0.0 :  None : False :  True :  Reals
    0.421498 :  None :               0.0 :  None : False :  True :  Reals
    0.433333 :  None :               0.0 :  None : False :  True :  Reals
    0.438501 :  None :               0.0 :  None : False :  True :  Reals
    0.454832 :  None :               0.0 :  None : False :  True :  Reals
    0.466667 :  None :               0.0 :  None : False :  True :  Reals
    0.471835 :  None :               0.0 :  None : False :  True :  Reals
    0.488165 :  None :               0.0 :  None : False :  True :  Reals
         0.5 :  None :               0.0 :  None : False :  True :  Reals
    0.505168 :  None :               0.0 :  None : False :  True :  Reals
    0.521498 :  None :               0.0 :  None : False :  True :  Reals
    0.533333 :  None :               0.0 :  None : False :  True :  Reals
    0.538501 :  None :               0.0 :  None : False :  True :  Reals
    0.554832 :  None :               0.0 :  None : False :  True :  Reals
    0.566667 :  None :               0.0 :  None : False :  True :  Reals
    0.571835 :  None :               0.0 :  None : False :  True :  Reals
    0.588165 :  None :               0.0 :  None : False :  True :  Reals
         0.6 :  None :               0.0 :  None : False :  True :  Reals
    0.605168 :  None :               0.0 :  None : False :  True :  Reals
    0.621498 :  None :               0.0 :  None : False :  True :  Reals
    0.633333 :  None :               0.0 :  None : False :  True :  Reals
    0.638501 :  None :               0.0 :  None : False :  True :  Reals
    0.654832 :  None :               0.0 :  None : False :  True :  Reals
    0.666667 :  None :               0.0 :  None : False :  True :  Reals
    0.671835 :  None :               0.0 :  None : False :  True :  Reals
    0.688165 :  None :               0.0 :  None : False :  True :  Reals
         0.7 :  None :               0.0 :  None : False :  True :  Reals
    0.705168 :  None :               0.0 :  None : False :  True :  Reals
    0.721498 :  None :               0.0 :  None : False :  True :  Reals
    0.733333 :  None :               0.0 :  None : False :  True :  Reals
    0.738501 :  None :               0.0 :  None : False :  True :  Reals
    0.754832 :  None :               0.0 :  None : False :  True :  Reals
    0.766667 :  None :               0.0 :  None : False :  True :  Reals
    0.771835 :  None :               0.0 :  None : False :  True :  Reals
    0.788165 :  None :               0.0 :  None : False :  True :  Reals
         0.8 :  None : 5.863263029541068 :  None : False :  True :  Reals
    0.805168 :  None : 5.863263029541068 :  None : False :  True :  Reals
    0.821498 :  None : 5.863263029541068 :  None : False :  True :  Reals
    0.833333 :  None : 5.863263029541068 :  None : False :  True :  Reals
    0.838501 :  None : 5.863263029541068 :  None : False :  True :  Reals
    0.854832 :  None : 5.863263029541068 :  None : False :  True :  Reals
    0.866667 :  None : 5.863263029541068 :  None : False :  True :  Reals
    0.871835 :  None : 5.863263029541068 :  None : False :  True :  Reals
    0.888165 :  None : 5.863263029541068 :  None : False :  True :  Reals
         0.9 :  None :              12.5 :  None : False :  True :  Reals
    0.905168 :  None :              12.5 :  None : False :  True :  Reals
    0.921498 :  None :              12.5 :  None : False :  True :  Reals
    0.933333 :  None :              12.5 :  None : False :  True :  Reals
    0.938501 :  None :              12.5 :  None : False :  True :  Reals
    0.954832 :  None :              12.5 :  None : False :  True :  Reals
    0.966667 :  None :              12.5 :  None : False :  True :  Reals
    0.971835 :  None :              12.5 :  None : False :  True :  Reals
    0.988165 :  None :              12.5 :  None : False :  True :  Reals
           1 :  None :              12.5 :  None : False :  True :  Reals

Cvar_(R2,R_large) : Component composition profile [kmol/m^3]
    Size=273, Index='Cvar_(R2,R_large)_index'
    Key             : Lower : Value             : Upper              : Fixed : Stale : Domain
           (0, 'A') :   0.1 :               1.0 :                1.0 : False :  True : NonNegativeReals
           (0, 'D') :  0.05 :              0.95 :               0.95 : False :  True : NonNegativeReals
           (0, 'E') :   0.0 :               0.0 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.005168, 'A') :   0.1 : 0.978009249836563 :                1.0 : False :  True : NonNegativeReals
    (0.005168, 'D') :  0.05 : 0.928009249836564 :               0.95 : False :  True : NonNegativeReals
    (0.005168, 'E') :   0.0 : 0.043981500326873 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.021498, 'A') :   0.1 : 0.908793551315224 :                1.0 : False :  True : NonNegativeReals
    (0.021498, 'D') :  0.05 : 0.858793551315223 :               0.95 : False :  True : NonNegativeReals
    (0.021498, 'E') :   0.0 :  0.18241289736955 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.033333, 'A') :   0.1 : 0.858296468344224 :                1.0 : False :  True : NonNegativeReals
    (0.033333, 'D') :  0.05 : 0.808296468344221 :               0.95 : False :  True : NonNegativeReals
    (0.033333, 'E') :   0.0 : 0.283407063311547 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.038501, 'A') :   0.1 : 0.836103545096995 :                1.0 : False :  True : NonNegativeReals
    (0.038501, 'D') :  0.05 : 0.786103545096992 :               0.95 : False :  True : NonNegativeReals
    (0.038501, 'E') :   0.0 : 0.327792909806006 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.054832, 'A') :   0.1 : 0.767130316692751 :                1.0 : False :  True : NonNegativeReals
    (0.054832, 'D') :  0.05 : 0.717130316692748 :               0.95 : False :  True : NonNegativeReals
    (0.054832, 'E') :   0.0 : 0.465739366614492 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.066667, 'A') :   0.1 : 0.719098766760816 :                1.0 : False :  True : NonNegativeReals
    (0.066667, 'D') :  0.05 : 0.669098766760813 :               0.95 : False :  True : NonNegativeReals
    (0.066667, 'E') :   0.0 :  0.56180246647836 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.071835, 'A') :   0.1 :   0.6988625713892 :                1.0 : False :  True : NonNegativeReals
    (0.071835, 'D') :  0.05 : 0.648862571389197 :               0.95 : False :  True : NonNegativeReals
    (0.071835, 'E') :   0.0 : 0.602274857221592 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.088165, 'A') :   0.1 : 0.638322755366419 :                1.0 : False :  True : NonNegativeReals
    (0.088165, 'D') :  0.05 : 0.588322755366416 :               0.95 : False :  True : NonNegativeReals
    (0.088165, 'E') :   0.0 : 0.723354489267152 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.1, 'A') :   0.1 :  0.59793877638078 :                1.0 : False :  True : NonNegativeReals
         (0.1, 'D') :  0.05 : 0.547938776380777 :               0.95 : False :  True : NonNegativeReals
         (0.1, 'E') :   0.0 : 0.804122447238427 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.105168, 'A') :   0.1 : 0.581284771471764 :                1.0 : False :  True : NonNegativeReals
    (0.105168, 'D') :  0.05 : 0.531284771471761 :               0.95 : False :  True : NonNegativeReals
    (0.105168, 'E') :   0.0 : 0.837430457056458 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.121498, 'A') :   0.1 : 0.532753578626427 :                1.0 : False :  True : NonNegativeReals
    (0.121498, 'D') :  0.05 : 0.482753578626424 :               0.95 : False :  True : NonNegativeReals
    (0.121498, 'E') :   0.0 : 0.934492842747131 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.133333, 'A') :   0.1 :  0.50124114210873 :                1.0 : False :  True : NonNegativeReals
    (0.133333, 'D') :  0.05 : 0.451241142108728 :               0.95 : False :  True : NonNegativeReals
    (0.133333, 'E') :   0.0 : 0.997517715782522 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.138501, 'A') :   0.1 : 0.488382181234819 :                1.0 : False :  True : NonNegativeReals
    (0.138501, 'D') :  0.05 : 0.438382181234817 :               0.95 : False :  True : NonNegativeReals
    (0.138501, 'E') :   0.0 : 1.023235637530344 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.154832, 'A') :   0.1 : 0.451021124150916 :                1.0 : False :  True : NonNegativeReals
    (0.154832, 'D') :  0.05 : 0.401021124150913 :               0.95 : False :  True : NonNegativeReals
    (0.154832, 'E') :   0.0 : 1.097957751698149 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.166667, 'A') :   0.1 : 0.426769703610907 :                1.0 : False :  True : NonNegativeReals
    (0.166667, 'D') :  0.05 : 0.376769703610904 :               0.95 : False :  True : NonNegativeReals
    (0.166667, 'E') :   0.0 : 1.146460592778165 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.171835, 'A') :   0.1 : 0.416857125404203 :                1.0 : False :  True : NonNegativeReals
    (0.171835, 'D') :  0.05 :   0.3668571254042 :               0.95 : False :  True : NonNegativeReals
    (0.171835, 'E') :   0.0 : 1.166285749191573 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.188165, 'A') :   0.1 : 0.387950260319635 :                1.0 : False :  True : NonNegativeReals
    (0.188165, 'D') :  0.05 : 0.337950260319633 :               0.95 : False :  True : NonNegativeReals
    (0.188165, 'E') :   0.0 : 1.224099479360707 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.2, 'A') :   0.1 : 0.369094336341859 :                1.0 : False :  True : NonNegativeReals
         (0.2, 'D') :  0.05 : 0.319094336341857 :               0.95 : False :  True : NonNegativeReals
         (0.2, 'E') :   0.0 : 1.261811327316256 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.205168, 'A') :   0.1 : 0.361362954908469 :                1.0 : False :  True : NonNegativeReals
    (0.205168, 'D') :  0.05 : 0.311362954908467 :               0.95 : False :  True : NonNegativeReals
    (0.205168, 'E') :   0.0 : 1.277274090183036 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.221498, 'A') :   0.1 : 0.338786118013409 :                1.0 : False :  True : NonNegativeReals
    (0.221498, 'D') :  0.05 : 0.288786118013407 :               0.95 : False :  True : NonNegativeReals
    (0.221498, 'E') :   0.0 : 1.322427763973154 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.233333, 'A') :   0.1 : 0.324021773079257 :                1.0 : False :  True : NonNegativeReals
    (0.233333, 'D') :  0.05 : 0.274021773079255 :               0.95 : False :  True : NonNegativeReals
    (0.233333, 'E') :   0.0 : 1.351956453841456 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.238501, 'A') :   0.1 : 0.317954585679897 :                1.0 : False :  True : NonNegativeReals
    (0.238501, 'D') :  0.05 : 0.267954585679895 :               0.95 : False :  True : NonNegativeReals
    (0.238501, 'E') :   0.0 : 1.364090828640176 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.254832, 'A') :   0.1 : 0.300145413126873 :                1.0 : False :  True : NonNegativeReals
    (0.254832, 'D') :  0.05 : 0.250145413126871 :               0.95 : False :  True : NonNegativeReals
    (0.254832, 'E') :   0.0 : 1.399709173746223 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.266667, 'A') :   0.1 : 0.288410032213539 :                1.0 : False :  True : NonNegativeReals
    (0.266667, 'D') :  0.05 : 0.238410032213537 :               0.95 : False :  True : NonNegativeReals
    (0.266667, 'E') :   0.0 : 1.423179935572888 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.271835, 'A') :   0.1 : 0.283564918554902 :                1.0 : False :  True : NonNegativeReals
    (0.271835, 'D') :  0.05 :   0.2335649185549 :               0.95 : False :  True : NonNegativeReals
    (0.271835, 'E') :   0.0 : 1.432870162890161 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.288165, 'A') :   0.1 : 0.269256145985784 :                1.0 : False :  True : NonNegativeReals
    (0.288165, 'D') :  0.05 : 0.219256145985782 :               0.95 : False :  True : NonNegativeReals
    (0.288165, 'E') :   0.0 : 1.461487708028396 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.3, 'A') :   0.1 : 0.259755945788132 :                1.0 : False :  True : NonNegativeReals
         (0.3, 'D') :  0.05 :  0.20975594578813 :               0.95 : False :  True : NonNegativeReals
         (0.3, 'E') :   0.0 : 1.480488108423698 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.305168, 'A') :   0.1 : 0.255816764410164 :                1.0 : False :  True : NonNegativeReals
    (0.305168, 'D') :  0.05 : 0.205816764410162 :               0.95 : False :  True : NonNegativeReals
    (0.305168, 'E') :   0.0 : 1.488366471179633 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.321498, 'A') :   0.1 :  0.24414453622499 :                1.0 : False :  True : NonNegativeReals
    (0.321498, 'D') :  0.05 : 0.194144536224988 :               0.95 : False :  True : NonNegativeReals
    (0.321498, 'E') :   0.0 : 1.511710927549979 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.333333, 'A') :   0.1 : 0.236361273087965 :                1.0 : False :  True : NonNegativeReals
    (0.333333, 'D') :  0.05 : 0.186361273087963 :               0.95 : False :  True : NonNegativeReals
    (0.333333, 'E') :   0.0 : 1.527277453824026 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.338501, 'A') :   0.1 :  0.23312546716743 :                1.0 : False :  True : NonNegativeReals
    (0.338501, 'D') :  0.05 : 0.183125467167429 :               0.95 : False :  True : NonNegativeReals
    (0.338501, 'E') :   0.0 : 1.533749065665096 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.354832, 'A') :   0.1 : 0.223495319891828 :                1.0 : False :  True : NonNegativeReals
    (0.354832, 'D') :  0.05 : 0.173495319891826 :               0.95 : False :  True : NonNegativeReals
    (0.354832, 'E') :   0.0 :   1.5530093602163 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.366667, 'A') :   0.1 : 0.217034314299019 :                1.0 : False :  True : NonNegativeReals
    (0.366667, 'D') :  0.05 : 0.167034314299017 :               0.95 : False :  True : NonNegativeReals
    (0.366667, 'E') :   0.0 : 1.565931371401914 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.371835, 'A') :   0.1 : 0.214338576940159 :                1.0 : False :  True : NonNegativeReals
    (0.371835, 'D') :  0.05 : 0.164338576940157 :               0.95 : False :  True : NonNegativeReals
    (0.371835, 'E') :   0.0 : 1.571322846119634 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.388165, 'A') :   0.1 : 0.206277226252421 :                1.0 : False :  True : NonNegativeReals
    (0.388165, 'D') :  0.05 : 0.156277226252419 :               0.95 : False :  True : NonNegativeReals
    (0.388165, 'E') :   0.0 : 1.587445547495109 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.4, 'A') :   0.1 : 0.200837026236535 :                1.0 : False :  True : NonNegativeReals
         (0.4, 'D') :  0.05 : 0.150837026236533 :               0.95 : False :  True : NonNegativeReals
         (0.4, 'E') :   0.0 : 1.598325947526879 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.405168, 'A') :   0.1 : 0.198559619046657 :                1.0 : False :  True : NonNegativeReals
    (0.405168, 'D') :  0.05 : 0.148559619046656 :               0.95 : False :  True : NonNegativeReals
    (0.405168, 'E') :   0.0 : 1.602880761906634 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.421498, 'A') :   0.1 : 0.191733857141401 :                1.0 : False :  True : NonNegativeReals
    (0.421498, 'D') :  0.05 : 0.141733857141399 :               0.95 : False :  True : NonNegativeReals
    (0.421498, 'E') :   0.0 : 1.616532285717145 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.433333, 'A') :   0.1 : 0.187115057550422 :                1.0 : False :  True : NonNegativeReals
    (0.433333, 'D') :  0.05 :  0.13711505755042 :               0.95 : False :  True : NonNegativeReals
    (0.433333, 'E') :   0.0 :   1.6257698848991 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.438501, 'A') :   0.1 : 0.185178516925338 :                1.0 : False :  True : NonNegativeReals
    (0.438501, 'D') :  0.05 : 0.135178516925337 :               0.95 : False :  True : NonNegativeReals
    (0.438501, 'E') :   0.0 : 1.629642966149268 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.454832, 'A') :   0.1 : 0.179357503065105 :                1.0 : False :  True : NonNegativeReals
    (0.454832, 'D') :  0.05 : 0.129357503065103 :               0.95 : False :  True : NonNegativeReals
    (0.454832, 'E') :   0.0 : 1.641284993869734 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.466667, 'A') :   0.1 : 0.175401932346351 :                1.0 : False :  True : NonNegativeReals
    (0.466667, 'D') :  0.05 : 0.125401932346349 :               0.95 : False :  True : NonNegativeReals
    (0.466667, 'E') :   0.0 : 1.649196135307239 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.471835, 'A') :   0.1 : 0.173739029380234 :                1.0 : False :  True : NonNegativeReals
    (0.471835, 'D') :  0.05 : 0.123739029380232 :               0.95 : False :  True : NonNegativeReals
    (0.471835, 'E') :   0.0 : 1.652521941239473 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.488165, 'A') :   0.1 : 0.168723728522714 :                1.0 : False :  True : NonNegativeReals
    (0.488165, 'D') :  0.05 : 0.118723728522712 :               0.95 : False :  True : NonNegativeReals
    (0.488165, 'E') :   0.0 : 1.662552542954512 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.5, 'A') :   0.1 : 0.165300859819492 :                1.0 : False :  True : NonNegativeReals
         (0.5, 'D') :  0.05 : 0.115300859819491 :               0.95 : False :  True : NonNegativeReals
         (0.5, 'E') :   0.0 : 1.669398280360951 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.505168, 'A') :   0.1 : 0.163858208071588 :                1.0 : False :  True : NonNegativeReals
    (0.505168, 'D') :  0.05 : 0.113858208071587 :               0.95 : False :  True : NonNegativeReals
    (0.505168, 'E') :   0.0 : 1.672283583856759 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.521498, 'A') :   0.1 : 0.159494341449986 :                1.0 : False :  True : NonNegativeReals
    (0.521498, 'D') :  0.05 : 0.109494341449985 :               0.95 : False :  True : NonNegativeReals
    (0.521498, 'E') :   0.0 : 1.681011317099962 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.533333, 'A') :   0.1 : 0.156504858444949 :                1.0 : False :  True : NonNegativeReals
    (0.533333, 'D') :  0.05 : 0.106504858444947 :               0.95 : False :  True : NonNegativeReals
    (0.533333, 'E') :   0.0 : 1.686990283110034 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.538501, 'A') :   0.1 : 0.155242093157201 :                1.0 : False :  True : NonNegativeReals
    (0.538501, 'D') :  0.05 :   0.1052420931572 :               0.95 : False :  True : NonNegativeReals
    (0.538501, 'E') :   0.0 : 1.689515813685529 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.554832, 'A') :   0.1 : 0.151412345574724 :                1.0 : False :  True : NonNegativeReals
    (0.554832, 'D') :  0.05 : 0.101412345574722 :               0.95 : False :  True : NonNegativeReals
    (0.554832, 'E') :   0.0 : 1.697175308850483 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.566667, 'A') :   0.1 : 0.148779919567476 :                1.0 : False :  True : NonNegativeReals
    (0.566667, 'D') :  0.05 : 0.098779919567474 :               0.95 : False :  True : NonNegativeReals
    (0.566667, 'E') :   0.0 : 1.702440160864976 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.571835, 'A') :   0.1 : 0.147665860755521 :                1.0 : False :  True : NonNegativeReals
    (0.571835, 'D') :  0.05 :  0.09766586075552 :               0.95 : False :  True : NonNegativeReals
    (0.571835, 'E') :   0.0 : 1.704668278488886 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.588165, 'A') :   0.1 : 0.144279183979538 :                1.0 : False :  True : NonNegativeReals
    (0.588165, 'D') :  0.05 : 0.094279183979536 :               0.95 : False :  True : NonNegativeReals
    (0.588165, 'E') :   0.0 : 1.711441632040851 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.6, 'A') :   0.1 : 0.141944316258396 :                1.0 : False :  True : NonNegativeReals
         (0.6, 'D') :  0.05 : 0.091944316258394 :               0.95 : False :  True : NonNegativeReals
         (0.6, 'E') :   0.0 : 1.716111367483132 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.605168, 'A') :   0.1 : 0.140954433819472 :                1.0 : False :  True : NonNegativeReals
    (0.605168, 'D') :  0.05 :  0.09095443381947 :               0.95 : False :  True : NonNegativeReals
    (0.605168, 'E') :   0.0 :  1.71809113236098 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.621498, 'A') :   0.1 :  0.13793896906081 :                1.0 : False :  True : NonNegativeReals
    (0.621498, 'D') :  0.05 : 0.087938969060809 :               0.95 : False :  True : NonNegativeReals
    (0.621498, 'E') :   0.0 : 1.724122061878302 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.633333, 'A') :   0.1 : 0.135854474060108 :                1.0 : False :  True : NonNegativeReals
    (0.633333, 'D') :  0.05 : 0.085854474060106 :               0.95 : False :  True : NonNegativeReals
    (0.633333, 'E') :   0.0 : 1.728291051879704 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.638501, 'A') :   0.1 :  0.13496934078223 :                1.0 : False :  True : NonNegativeReals
    (0.638501, 'D') :  0.05 : 0.084969340782228 :               0.95 : False :  True : NonNegativeReals
    (0.638501, 'E') :   0.0 :  1.73006131843546 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.654832, 'A') :   0.1 : 0.132267950055858 :                1.0 : False :  True : NonNegativeReals
    (0.654832, 'D') :  0.05 : 0.082267950055857 :               0.95 : False :  True : NonNegativeReals
    (0.654832, 'E') :   0.0 : 1.735464099888202 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.666667, 'A') :   0.1 : 0.130396109168805 :                1.0 : False :  True : NonNegativeReals
    (0.666667, 'D') :  0.05 : 0.080396109168804 :               0.95 : False :  True : NonNegativeReals
    (0.666667, 'E') :   0.0 : 1.739207781662304 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.671835, 'A') :   0.1 : 0.129600217509562 :                1.0 : False :  True : NonNegativeReals
    (0.671835, 'D') :  0.05 : 0.079600217509561 :               0.95 : False :  True : NonNegativeReals
    (0.671835, 'E') :   0.0 : 1.740799564980792 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.688165, 'A') :   0.1 :  0.12716712029049 :                1.0 : False :  True : NonNegativeReals
    (0.688165, 'D') :  0.05 : 0.077167120290489 :               0.95 : False :  True : NonNegativeReals
    (0.688165, 'E') :   0.0 : 1.745665759418933 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.7, 'A') :   0.1 : 0.125477564385751 :                1.0 : False :  True : NonNegativeReals
         (0.7, 'D') :  0.05 :  0.07547756438575 :               0.95 : False :  True : NonNegativeReals
         (0.7, 'E') :   0.0 : 1.749044871228408 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.705168, 'A') :   0.1 : 0.124758257351929 :                1.0 : False :  True : NonNegativeReals
    (0.705168, 'D') :  0.05 : 0.074758257351928 :               0.95 : False :  True : NonNegativeReals
    (0.705168, 'E') :   0.0 : 1.750483485296054 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.721498, 'A') :   0.1 : 0.122555961786103 :                1.0 : False :  True : NonNegativeReals
    (0.721498, 'D') :  0.05 : 0.072555961786102 :               0.95 : False :  True : NonNegativeReals
    (0.721498, 'E') :   0.0 : 1.754888076427702 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.733333, 'A') :   0.1 : 0.121023710543681 :                1.0 : False :  True : NonNegativeReals
    (0.733333, 'D') :  0.05 :  0.07102371054368 :               0.95 : False :  True : NonNegativeReals
    (0.733333, 'E') :   0.0 : 1.757952578912544 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.738501, 'A') :   0.1 : 0.120370615304234 :                1.0 : False :  True : NonNegativeReals
    (0.738501, 'D') :  0.05 : 0.070370615304233 :               0.95 : False :  True : NonNegativeReals
    (0.738501, 'E') :   0.0 : 1.759258769391438 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.754832, 'A') :   0.1 : 0.118368300721525 :                1.0 : False :  True : NonNegativeReals
    (0.754832, 'D') :  0.05 : 0.068368300721524 :               0.95 : False :  True : NonNegativeReals
    (0.754832, 'E') :   0.0 : 1.763263398556854 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.766667, 'A') :   0.1 : 0.116972736244186 :                1.0 : False :  True : NonNegativeReals
    (0.766667, 'D') :  0.05 : 0.066972736244185 :               0.95 : False :  True : NonNegativeReals
    (0.766667, 'E') :   0.0 :  1.76605452751153 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.771835, 'A') :   0.1 :  0.11637880995245 :                1.0 : False :  True : NonNegativeReals
    (0.771835, 'D') :  0.05 :  0.06637880995245 :               0.95 : False :  True : NonNegativeReals
    (0.771835, 'E') :   0.0 : 1.767242380095001 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.788165, 'A') :   0.1 : 0.114549743815448 :                1.0 : False :  True : NonNegativeReals
    (0.788165, 'D') :  0.05 : 0.064549743815447 :               0.95 : False :  True : NonNegativeReals
    (0.788165, 'E') :   0.0 : 1.770900512369005 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.8, 'A') :   0.1 :  0.11327265492267 :                1.0 : False :  True : NonNegativeReals
         (0.8, 'D') :  0.05 : 0.063272654922669 :               0.95 : False :  True : NonNegativeReals
         (0.8, 'E') :   0.0 : 1.773454690154558 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.805168, 'A') :   0.1 : 0.112728950488484 :                1.0 : False :  True : NonNegativeReals
    (0.805168, 'D') :  0.05 : 0.062728950488483 :               0.95 : False :  True : NonNegativeReals
    (0.805168, 'E') :   0.0 :  1.77454209902293 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.821498, 'A') :   0.1 : 0.111088913131313 :                1.0 : False :  True : NonNegativeReals
    (0.821498, 'D') :  0.05 : 0.061088913131312 :               0.95 : False :  True : NonNegativeReals
    (0.821498, 'E') :   0.0 : 1.777822173737269 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.833333, 'A') :   0.1 : 0.109976353909853 :                1.0 : False :  True : NonNegativeReals
    (0.833333, 'D') :  0.05 : 0.059976353909852 :               0.95 : False :  True : NonNegativeReals
    (0.833333, 'E') :   0.0 : 1.780047292180187 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.838501, 'A') :   0.1 : 0.109510765509377 :                1.0 : False :  True : NonNegativeReals
    (0.838501, 'D') :  0.05 : 0.059510765509377 :               0.95 : False :  True : NonNegativeReals
    (0.838501, 'E') :   0.0 : 1.780978468981139 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.854832, 'A') :   0.1 : 0.108115366963779 :                1.0 : False :  True : NonNegativeReals
    (0.854832, 'D') :  0.05 : 0.058115366963779 :               0.95 : False :  True : NonNegativeReals
    (0.854832, 'E') :   0.0 : 1.783769266072333 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.866667, 'A') :   0.1 :  0.10717096142166 :                1.0 : False :  True : NonNegativeReals
    (0.866667, 'D') :  0.05 : 0.057170961421659 :               0.95 : False :  True : NonNegativeReals
    (0.866667, 'E') :   0.0 : 1.785658077156569 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.871835, 'A') :   0.1 :  0.10677698694801 :                1.0 : False :  True : NonNegativeReals
    (0.871835, 'D') :  0.05 :  0.05677698694801 :               0.95 : False :  True : NonNegativeReals
    (0.871835, 'E') :   0.0 : 1.786446026103868 : 1.8000000000000003 : False :  True : NonNegativeReals
