X : 1 if unit j processes task i starting at time t
    Size=320, Index=X_index
    Key              : Lower : Value : Upper : Fixed : Stale : Domain
     ('T1', 'U1', 0) :     0 :   1.0 :     1 : False : False : Binary
    0.519251 :  None :   0.0 :  None : False : False :  Reals
    0.527416 :  None :   0.0 :  None : False : False :  Reals
    0.533333 :  None :   0.0 :  None : False : False :  Reals
    0.535917 :  None :   0.0 :  None : False : False :  Reals
    0.544082 :  None :   0.0 :  None : False : False :  Reals
        0.55 :  None :   0.0 :  None : False : False :  Reals
    0.552584 :  None :   0.0 :  None : False : False :  Reals
    0.560749 :  None :   0.0 :  None : False : False :  Reals
    0.566667 :  None :   0.0 :  None : False : False :  Reals
    0.569251 :  None :   0.0 :  None : False : False :  Reals
    0.577416 :  None :   0.0 :  None : False : False :  Reals
    0.583333 :  None :   0.0 :  None : False : False :  Reals
    0.585917 :  None :   0.0 :  None : False : False :  Reals
    0.594082 :  None :   0.0 :  None : False : False :  Reals
         0.6 :  None :   0.0 :  None : False : False :  Reals
    0.602584 :  None :   0.0 :  None : False : False :  Reals
    0.610749 :  None :   0.0 :  None : False : False :  Reals
    0.616667 :  None :   0.0 :  None : False : False :  Reals
    0.619251 :  None :   0.0 :  None : False : False :  Reals
    0.627416 :  None :   0.0 :  None : False : False :  Reals
    0.633333 :  None :   0.0 :  None : False : False :  Reals
    0.635917 :  None :   0.0 :  None : False : False :  Reals
    0.644082 :  None :   0.0 :  None : False : False :  Reals
        0.65 :  None :   0.0 :  None : False : False :  Reals
    0.652584 :  None :   0.0 :  None : False : False :  Reals
    0.660749 :  None :   0.0 :  None : False : False :  Reals
    0.666667 :  None :   0.0 :  None : False : False :  Reals
    0.669251 :  None :   0.0 :  None : False : False :  Reals
    0.677416 :  None :   0.0 :  None : False : False :  Reals
    0.683333 :  None :   0.0 :  None : False : False :  Reals
    0.685917 :  None :   0.0 :  None : False : False :  Reals
    0.694082 :  None :   0.0 :  None : False : False :  Reals
         0.7 :  None :   0.0 :  None : False : False :  Reals
    0.702584 :  None :   0.0 :  None : False : False :  Reals
    0.710749 :  None :   0.0 :  None : False : False :  Reals
    0.716667 :  None :   0.0 :  None : False : False :  Reals
    0.719251 :  None :   0.0 :  None : False : False :  Reals
    0.727416 :  None :   0.0 :  None : False : False :  Reals
    0.733333 :  None :   0.0 :  None : False : False :  Reals
    0.735917 :  None :   0.0 :  None : False : False :  Reals
    0.744082 :  None :   0.0 :  None : False : False :  Reals
        0.75 :  None :   0.0 :  None : False : False :  Reals
    0.752584 :  None :   0.0 :  None : False : False :  Reals
    0.760749 :  None :   0.0 :  None : False : False :  Reals
    0.766667 :  None :   0.0 :  None : False : False :  Reals
    0.769251 :  None :   0.0 :  None : False : False :  Reals
    0.777416 :  None :   0.0 :  None : False : False :  Reals
    0.783333 :  None :   0.0 :  None : False : False :  Reals
    0.785917 :  None :   0.0 :  None : False : False :  Reals
    0.794082 :  None :   0.0 :  None : False : False :  Reals
         0.8 :  None :   0.0 :  None : False : False :  Reals
    0.802584 :  None :   0.0 :  None : False : False :  Reals
    0.810749 :  None :   0.0 :  None : False : False :  Reals
    0.816667 :  None :   0.0 :  None : False : False :  Reals
    0.819251 :  None :   0.0 :  None : False : False :  Reals
    0.827416 :  None :   0.0 :  None : False : False :  Reals
    0.833333 :  None :   0.0 :  None : False : False :  Reals
    0.835917 :  None :   0.0 :  None : False : False :  Reals
    0.844082 :  None :   0.0 :  None : False : False :  Reals
        0.85 :  None :   0.0 :  None : False : False :  Reals
    0.852584 :  None :   0.0 :  None : False : False :  Reals
    0.860749 :  None :   0.0 :  None : False : False :  Reals
    0.866667 :  None :   0.0 :  None : False : False :  Reals
    0.869251 :  None :   0.0 :  None : False : False :  Reals
    0.877416 :  None :   0.0 :  None : False : False :  Reals
    0.883333 :  None :   0.0 :  None : False : False :  Reals
    0.885917 :  None :   0.0 :  None : False : False :  Reals
    0.894082 :  None :   0.0 :  None : False : False :  Reals
         0.9 :  None :   0.0 :  None : False : False :  Reals
    0.902584 :  None :   0.0 :  None : False : False :  Reals
    0.910749 :  None :   0.0 :  None : False : False :  Reals
    0.916667 :  None :   0.0 :  None : False : False :  Reals
    0.919251 :  None :   0.0 :  None : False : False :  Reals
    0.927416 :  None :   0.0 :  None : False : False :  Reals
    0.933333 :  None :   0.0 :  None : False : False :  Reals
    0.935917 :  None :   0.0 :  None : False : False :  Reals
    0.944082 :  None :   0.0 :  None : False : False :  Reals
        0.95 :  None :   0.0 :  None : False : False :  Reals
    0.952584 :  None :   0.0 :  None : False : False :  Reals
    0.960749 :  None :   0.0 :  None : False : False :  Reals
    0.966667 :  None :   0.0 :  None : False : False :  Reals
    0.969251 :  None :   0.0 :  None : False : False :  Reals
    0.977416 :  None :   0.0 :  None : False : False :  Reals
    0.983333 :  None :   0.0 :  None : False : False :  Reals
    0.985917 :  None :   0.0 :  None : False : False :  Reals
    0.994082 :  None :   0.0 :  None : False : False :  Reals
           1 :  None :   0.0 :  None : False : False :  Reals

dIntegral_colddtheta_T2_U3_1 : Derivative of cold integral
    Size=181, Index=N_T2_U3_1
    Key      : Lower : Value : Upper : Fixed : Stale : Domain
           0 :  None :  None :  None : False :  True :  Reals
    0.002584 :  None :   0.0 :  None : False : False :  Reals
    0.010749 :  None :   0.0 :  None : False : False :  Reals
    0.016667 :  None :   0.0 :  None : False : False :  Reals
    0.019251 :  None :   0.0 :  None : False : False :  Reals
    0.027416 :  None :   0.0 :  None : False : False :  Reals
    0.033333 :  None :   0.0 :  None : False : False :  Reals
    0.035917 :  None :   0.0 :  None : False : False :  Reals
    0.044082 :  None :   0.0 :  None : False : False :  Reals
        0.05 :  None :   0.0 :  None : False : False :  Reals
    0.052584 :  None :   0.0 :  None : False : False :  Reals
    0.060749 :  None :   0.0 :  None : False : False :  Reals
    0.066667 :  None :   0.0 :  None : False : False :  Reals
    0.069251 :  None :   0.0 :  None : False : False :  Reals
    0.077416 :  None :   0.0 :  None : False : False :  Reals
    0.083333 :  None :   0.0 :  None : False : False :  Reals
    0.085917 :  None :   0.0 :  None : False : False :  Reals
    0.094082 :  None :   0.0 :  None : False : False :  Reals
         0.1 :  None :   0.0 :  None : False : False :  Reals
    0.102584 :  None :   0.0 :  None : False : False :  Reals
    0.110749 :  None :   0.0 :  None : False : False :  Reals
    0.116667 :  None :   0.0 :  None : False : False :  Reals
    0.119251 :  None :   0.0 :  None : False : False :  Reals
    0.127416 :  None :   0.0 :  None : False : False :  Reals
    0.133333 :  None :   0.0 :  None : False : False :  Reals
    0.135917 :  None :   0.0 :  None : False : False :  Reals
    0.144082 :  None :   0.0 :  None : False : False :  Reals
        0.15 :  None :   0.0 :  None : False : False :  Reals
    0.152584 :  None :   0.0 :  None : False : False :  Reals
    0.160749 :  None :   0.0 :  None : False : False :  Reals
    0.166667 :  None :   0.0 :  None : False : False :  Reals
    0.169251 :  None :   0.0 :  None : False : False :  Reals
    0.177416 :  None :   0.0 :  None : False : False :  Reals
    0.183333 :  None :   0.0 :  None : False : False :  Reals
    0.185917 :  None :   0.0 :  None : False : False :  Reals
    0.194082 :  None :   0.0 :  None : False : False :  Reals
         0.2 :  None :   0.0 :  None : False : False :  Reals
    0.202584 :  None :   0.0 :  None : False : False :  Reals
    0.210749 :  None :   0.0 :  None : False : False :  Reals
    0.216667 :  None :   0.0 :  None : False : False :  Reals
    0.219251 :  None :   0.0 :  None : False : False :  Reals
    0.227416 :  None :   0.0 :  None : False : False :  Reals
    0.233333 :  None :   0.0 :  None : False : False :  Reals
    0.235917 :  None :   0.0 :  None : False : False :  Reals
    0.244082 :  None :   0.0 :  None : False : False :  Reals
        0.25 :  None :   0.0 :  None : False : False :  Reals
    0.252584 :  None :   0.0 :  None : False : False :  Reals
    0.260749 :  None :   0.0 :  None : False : False :  Reals
    0.266667 :  None :   0.0 :  None : False : False :  Reals
    0.269251 :  None :   0.0 :  None : False : False :  Reals
    0.277416 :  None :   0.0 :  None : False : False :  Reals
    0.283333 :  None :   0.0 :  None : False : False :  Reals
    0.285917 :  None :   0.0 :  None : False : False :  Reals
    0.294082 :  None :   0.0 :  None : False : False :  Reals
         0.3 :  None :   0.0 :  None : False : False :  Reals
    0.302584 :  None :   0.0 :  None : False : False :  Reals
    0.310749 :  None :   0.0 :  None : False : False :  Reals
    0.316667 :  None :   0.0 :  None : False : False :  Reals
    0.319251 :  None :   0.0 :  None : False : False :  Reals
    0.327416 :  None :   0.0 :  None : False : False :  Reals
    0.333333 :  None :   0.0 :  None : False : False :  Reals
    0.335917 :  None :   0.0 :  None : False : False :  Reals
    0.344082 :  None :   0.0 :  None : False : False :  Reals
        0.35 :  None :   0.0 :  None : False : False :  Reals
    0.352584 :  None :   0.0 :  None : False : False :  Reals
    0.360749 :  None :   0.0 :  None : False : False :  Reals
    0.366667 :  None :   0.0 :  None : False : False :  Reals
    0.369251 :  None :   0.0 :  None : False : False :  Reals
    0.377416 :  None :   0.0 :  None : False : False :  Reals
    0.383333 :  None :   0.0 :  None : False : False :  Reals
    0.385917 :  None :   0.0 :  None : False : False :  Reals
    0.394082 :  None :   0.0 :  None : False : False :  Reals
         0.4 :  None :   0.0 :  None : False : False :  Reals
    0.402584 :  None :   0.0 :  None : False : False :  Reals
    0.410749 :  None :   0.0 :  None : False : False :  Reals
    0.416667 :  None :   0.0 :  None : False : False :  Reals
    0.419251 :  None :   0.0 :  None : False : False :  Reals
    0.427416 :  None :   0.0 :  None : False : False :  Reals
    0.433333 :  None :   0.0 :  None : False : False :  Reals
    0.435917 :  None :   0.0 :  None : False : False :  Reals
    0.444082 :  None :   0.0 :  None : False : False :  Reals
        0.45 :  None :   0.0 :  None : False : False :  Reals
    0.452584 :  None :   0.0 :  None : False : False :  Reals
    0.460749 :  None :   0.0 :  None : False : False :  Reals
    0.466667 :  None :   0.0 :  None : False : False :  Reals
    0.469251 :  None :   0.0 :  None : False : False :  Reals
    0.477416 :  None :   0.0 :  None : False : False :  Reals
    0.483333 :  None :   0.0 :  None : False : False :  Reals
    0.485917 :  None :   0.0 :  None : False : False :  Reals
    0.494082 :  None :   0.0 :  None : False : False :  Reals
         0.5 :  None :   0.0 :  None : False : False :  Reals
    0.502584 :  None :   0.0 :  None : False : False :  Reals
    0.510749 :  None :   0.0 :  None : False : False :  Reals
    0.516667 :  None :   0.0 :  None : False : False :  Reals
    0.519251 :  None :   0.0 :  None : False : False :  Reals
    0.527416 :  None :   0.0 :  None : False : False :  Reals
    0.533333 :  None :   0.0 :  None : False : False :  Reals
    0.535917 :  None :   0.0 :  None : False : False :  Reals
    0.544082 :  None :   0.0 :  None : False : False :  Reals
        0.55 :  None :   0.0 :  None : False : False :  Reals
    0.552584 :  None :   0.0 :  None : False : False :  Reals
    0.560749 :  None :   0.0 :  None : False : False :  Reals
    0.566667 :  None :   0.0 :  None : False : False :  Reals
    0.569251 :  None :   0.0 :  None : False : False :  Reals
    0.577416 :  None :   0.0 :  None : False : False :  Reals
    0.583333 :  None :   0.0 :  None : False : False :  Reals
    0.585917 :  None :   0.0 :  None : False : False :  Reals
    0.594082 :  None :   0.0 :  None : False : False :  Reals
         0.6 :  None :   0.0 :  None : False : False :  Reals
    0.602584 :  None :   0.0 :  None : False : False :  Reals
    0.610749 :  None :   0.0 :  None : False : False :  Reals
    0.616667 :  None :   0.0 :  None : False : False :  Reals
    0.619251 :  None :   0.0 :  None : False : False :  Reals
    0.627416 :  None :   0.0 :  None : False : False :  Reals
    0.633333 :  None :   0.0 :  None : False : False :  Reals
    0.635917 :  None :   0.0 :  None : False : False :  Reals
    0.644082 :  None :   0.0 :  None : False : False :  Reals
        0.65 :  None :   0.0 :  None : False : False :  Reals
    0.652584 :  None :   0.0 :  None : False : False :  Reals
    0.660749 :  None :   0.0 :  None : False : False :  Reals
    0.666667 :  None :   0.0 :  None : False : False :  Reals
    0.669251 :  None :   0.0 :  None : False : False :  Reals
    0.677416 :  None :   0.0 :  None : False : False :  Reals
    0.683333 :  None :   0.0 :  None : False : False :  Reals
    0.685917 :  None :   0.0 :  None : False : False :  Reals
    0.694082 :  None :   0.0 :  None : False : False :  Reals
         0.7 :  None :   0.0 :  None : False : False :  Reals
    0.702584 :  None :   0.0 :  None : False : False :  Reals
    0.710749 :  None :   0.0 :  None : False : False :  Reals
    0.716667 :  None :   0.0 :  None : False : False :  Reals
    0.719251 :  None :   0.0 :  None : False : False :  Reals
    0.727416 :  None :   0.0 :  None : False : False :  Reals
    0.733333 :  None :   0.0 :  None : False : False :  Reals
    0.735917 :  None :   0.0 :  None : False : False :  Reals
    0.744082 :  None :   0.0 :  None : False : False :  Reals
        0.75 :  None :   0.0 :  None : False : False :  Reals
    0.752584 :  None :   0.0 :  None : False : False :  Reals
    0.760749 :  None :   0.0 :  None : False : False :  Reals
    0.766667 :  None :   0.0 :  None : False : False :  Reals
    0.769251 :  None :   0.0 :  None : False : False :  Reals
    0.777416 :  None :   0.0 :  None : False : False :  Reals
    0.783333 :  None :   0.0 :  None : False : False :  Reals
    0.785917 :  None :   0.0 :  None : False : False :  Reals
    0.794082 :  None :   0.0 :  None : False : False :  Reals
         0.8 :  None :   0.0 :  None : False : False :  Reals
    0.802584 :  None :   0.0 :  None : False : False :  Reals
    0.810749 :  None :   0.0 :  None : False : False :  Reals
    0.816667 :  None :   0.0 :  None : False : False :  Reals
    0.819251 :  None :   0.0 :  None : False : False :  Reals
    0.827416 :  None :   0.0 :  None : False : False :  Reals
    0.833333 :  None :   0.0 :  None : False : False :  Reals
    0.835917 :  None :   0.0 :  None : False : False :  Reals
    0.844082 :  None :   0.0 :  None : False : False :  Reals
        0.85 :  None :   0.0 :  None : False : False :  Reals
    0.852584 :  None :   0.0 :  None : False : False :  Reals
    0.860749 :  None :   0.0 :  None : False : False :  Reals
    0.866667 :  None :   0.0 :  None : False : False :  Reals
    0.869251 :  None :   0.0 :  None : False : False :  Reals
    0.877416 :  None :   0.0 :  None : False : False :  Reals
    0.883333 :  None :   0.0 :  None : False : False :  Reals
    0.885917 :  None :   0.0 :  None : False : False :  Reals
    0.894082 :  None :   0.0 :  None : False : False :  Reals
         0.9 :  None :   0.0 :  None : False : False :  Reals
    0.902584 :  None :   0.0 :  None : False : False :  Reals
    0.910749 :  None :   0.0 :  None : False : False :  Reals
    0.916667 :  None :   0.0 :  None : False : False :  Reals
    0.919251 :  None :   0.0 :  None : False : False :  Reals
    0.927416 :  None :   0.0 :  None : False : False :  Reals
    0.933333 :  None :   0.0 :  None : False : False :  Reals
    0.935917 :  None :   0.0 :  None : False : False :  Reals
    0.944082 :  None :   0.0 :  None : False : False :  Reals
        0.95 :  None :   0.0 :  None : False : False :  Reals
    0.952584 :  None :   0.0 :  None : False : False :  Reals
    0.960749 :  None :   0.0 :  None : False : False :  Reals
    0.966667 :  None :   0.0 :  None : False : False :  Reals
    0.969251 :  None :   0.0 :  None : False : False :  Reals
    0.977416 :  None :   0.0 :  None : False : False :  Reals
    0.983333 :  None :   0.0 :  None : False : False :  Reals
    0.985917 :  None :   0.0 :  None : False : False :  Reals
    0.994082 :  None :   0.0 :  None : False : False :  Reals
           1 :  None :   0.0 :  None : False : False :  Reals

CA0_T2_U3_2 : Initial composition of A [kmol/m^3]
    Size=1, Index=None
    Key  : Lower : Value : Upper : Fixed : Stale : Domain
    None :     0 : 10.62 : 10.62 : False : False : NonNegativeReals

CB0_T2_U3_2 : Initial composition of B [kmol/m^3]
    Size=1, Index=None
    Key  : Lower : Value : Upper : Fixed : Stale : Domain
    None :     0 :   0.0 :    20 : False : False : NonNegativeReals

CT0_T2_U3_2 : Initial total composition  [kmol/m^3]
    Size=1, Index=None
    Key  : Lower : Value : Upper              : Fixed : Stale : Domain
    None : 0.001 : 10.62 : 30.619999999999997 : False : False : NonNegativeReals

CA_T2_U3_2 : Component composition profile [kmol/m^3]
    Size=181, Index=N_T2_U3_2
    Key      : Lower : Value              : Upper : Fixed : Stale : Domain
           0 :     0 :              10.62 :   100 : False : False : NonNegativeReals
    0.002584 :     0 : 10.528768621067343 :   100 : False : False : NonNegativeReals
    0.010749 :     0 : 10.243942029074452 :   100 : False : False : NonNegativeReals
    0.016667 :     0 : 10.040856474569734 :   100 : False : False : NonNegativeReals
    0.019251 :     0 :  9.953075327325733 :   100 : False : False : NonNegativeReals
    0.027416 :     0 :   9.67937702467111 :   100 : False : False : NonNegativeReals
    0.033333 :     0 :  9.484507362544873 :   100 : False : False : NonNegativeReals
    0.035917 :     0 :  9.400327943133899 :   100 : False : False : NonNegativeReals
    0.044082 :     0 :  9.138060511285698 :   100 : False : False : NonNegativeReals
        0.05 :     0 :  8.951496325724118 :   100 : False : False : NonNegativeReals
    0.052584 :     0 :   8.87094785835586 :   100 : False : False : NonNegativeReals
    0.060749 :     0 :  8.620127439556107 :   100 : False : False : NonNegativeReals
    0.066667 :     0 :   8.44182259469201 :   100 : False : False : NonNegativeReals
    0.069251 :     0 :   8.36487274591811 :   100 : False : False : NonNegativeReals
    0.077416 :     0 :   8.12536061831505 :   100 : False : False : NonNegativeReals
    0.083333 :     0 :  7.955185951861854 :   100 : False : False : NonNegativeReals
    0.085917 :     0 :   7.88911193004364 :   100 : False : False : NonNegativeReals
    0.094082 :     0 :  7.640298454987649 :   100 : False : False : NonNegativeReals
         0.1 :     0 :  7.526052338468192 :   100 : False : False : NonNegativeReals
    0.102584 :     0 :  7.504465715996025 :   100 : False : False : NonNegativeReals
    0.110749 :     0 :  7.436800837320947 :   100 : False : False : NonNegativeReals
    0.116667 :     0 :  7.388315246080607 :   100 : False : False : NonNegativeReals
    0.119251 :     0 :  7.367298965365157 :   100 : False : False : NonNegativeReals
    0.127416 :     0 :  7.301551704452765 :   100 : False : False : NonNegativeReals
    0.133333 :     0 :  7.254542883716745 :   100 : False : False : NonNegativeReals
    0.135917 :     0 :  7.234186354355581 :   100 : False : False : NonNegativeReals
    0.144082 :     0 :  7.170574170831812 :   100 : False : False : NonNegativeReals
        0.15 :     0 :  7.125147987010502 :   100 : False : False : NonNegativeReals
    0.152584 :     0 :  7.105489971358129 :   100 : False : False : NonNegativeReals
    0.160749 :     0 :  7.044098845671494 :   100 : False : False : NonNegativeReals
    0.166667 :     0 :  7.000288673695443 :   100 : False : False : NonNegativeReals
    0.169251 :     0 :   6.98133744327296 :   100 : False : False : NonNegativeReals
    0.177416 :     0 :  6.922173412457106 :   100 : False : False : NonNegativeReals
    0.183333 :     0 :  6.879967783102959 :   100 : False : False : NonNegativeReals
    0.185917 :     0 :  6.860795667319174 :   100 : False : False : NonNegativeReals
    0.194082 :     0 :  6.806308421489426 :   100 : False : False : NonNegativeReals
         0.2 :     0 :  6.759891549235777 :   100 : False : False : NonNegativeReals
    0.202584 :     0 :  6.736421191956648 :   100 : False : False : NonNegativeReals
    0.210749 :     0 :  6.662804746287053 :   100 : False : False : NonNegativeReals
    0.216667 :     0 :  6.609956502354397 :   100 : False : False : NonNegativeReals
    0.219251 :     0 :  6.587010055366282 :   100 : False : False : NonNegativeReals
    0.227416 :     0 :  6.515024488921616 :   100 : False : False : NonNegativeReals
    0.233333 :     0 :  6.463336843345456 :   100 : False : False : NonNegativeReals
    0.235917 :     0 :  6.440889336104176 :   100 : False : False : NonNegativeReals
    0.244082 :     0 :  6.370461211225066 :   100 : False : False : NonNegativeReals
        0.25 :     0 :  6.319885349127748 :   100 : False : False : NonNegativeReals
    0.252584 :     0 :  6.297920498924793 :   100 : False : False : NonNegativeReals
    0.260749 :     0 :  6.229001432514481 :   100 : False : False : NonNegativeReals
    0.266667 :     0 :  6.179504769387647 :   100 : False : False : NonNegativeReals
    0.269251 :     0 :  6.158008838184541 :   100 : False : False : NonNegativeReals
    0.277416 :     0 :  6.090557267211959 :   100 : False : False : NonNegativeReals
    0.283333 :     0 :  6.042111193072055 :   100 : False : False : NonNegativeReals
    0.285917 :     0 :  6.019239787684244 :   100 : False : False : NonNegativeReals
    0.294082 :     0 :  5.958200024917434 :   100 : False : False : NonNegativeReals
         0.3 :     0 :  5.899202540946957 :   100 : False : False : NonNegativeReals
    0.302584 :     0 :  5.866835247101379 :   100 : False : False : NonNegativeReals
    0.310749 :     0 :  5.765189390740294 :   100 : False : False : NonNegativeReals
    0.316667 :     0 :  5.692128514369809 :   100 : False : False : NonNegativeReals
    0.319251 :     0 :  5.660388693339535 :   100 : False : False : NonNegativeReals
    0.327416 :     0 :  5.560774308616451 :   100 : False : False : NonNegativeReals
    0.333333 :     0 :  5.489228243092731 :   100 : False : False : NonNegativeReals
    0.335917 :     0 :   5.45815638586926 :   100 : False : False : NonNegativeReals
    0.344082 :     0 :  5.360689741828201 :   100 : False : False : NonNegativeReals
        0.35 :     0 :   5.29073260839422 :   100 : False : False : NonNegativeReals
    0.352584 :     0 :  5.260364267550903 :   100 : False : False : NonNegativeReals
    0.360749 :     0 :  5.165148530770004 :   100 : False : False : NonNegativeReals
    0.366667 :     0 :  5.096847028213795 :   100 : False : False : NonNegativeReals
    0.369251 :     0 :  5.067209276617047 :   100 : False : False : NonNegativeReals
    0.377416 :     0 :  4.974322690659394 :   100 : False : False : NonNegativeReals
    0.383333 :     0 :  4.907727045584541 :   100 : False : False : NonNegativeReals
    0.385917 :     0 :  4.878788148224714 :   100 : False : False : NonNegativeReals
    0.394082 :     0 :  4.788401007161368 :   100 : False : False : NonNegativeReals
         0.4 :     0 :  4.723236845603886 :   100 : False : False : NonNegativeReals
    0.402584 :     0 :   4.69480211593011 :   100 : False : False : NonNegativeReals
    0.410749 :     0 :  4.605757198283255 :   100 : False : False : NonNegativeReals
    0.416667 :     0 :  4.541981244669348 :   100 : False : False : NonNegativeReals
    0.419251 :     0 :  4.514332444008919 :   100 : False : False : NonNegativeReals
    0.427416 :     0 :  4.427776248393067 :   100 : False : False : NonNegativeReals
    0.433333 :     0 :  4.365808223760317 :   100 : False : False : NonNegativeReals
    0.435917 :     0 :  4.338946543600873 :   100 : False : False : NonNegativeReals
    0.444082 :     0 :  4.254879928855874 :   100 : False : False : NonNegativeReals
        0.45 :     0 :  4.194717760853288 :   100 : False : False : NonNegativeReals
    0.452584 :     0 :  4.168646474743213 :   100 : False : False : NonNegativeReals
    0.460749 :     0 :  4.087076807792676 :   100 : False : False : NonNegativeReals
    0.466667 :     0 :  4.028723094175649 :   100 : False : False : NonNegativeReals
    0.469251 :     0 :  4.003442541497576 :   100 : False : False : NonNegativeReals
    0.477416 :     0 :  3.924368191578699 :   100 : False : False : NonNegativeReals
    0.483333 :     0 :  3.867819274082754 :   100 : False : False : NonNegativeReals
    0.485917 :     0 :  3.843401401127231 :   100 : False : False : NonNegativeReals
    0.494082 :     0 :  3.766582785567678 :   100 : False : False : NonNegativeReals
         0.5 :     0 :  3.712325567403957 :   100 : False : False : NonNegativeReals
    0.502584 :     0 :  3.689119975587754 :   100 : False : False : NonNegativeReals
    0.510749 :     0 :  3.616558198961378 :   100 : False : False : NonNegativeReals
    0.516667 :     0 :  3.564686900470227 :   100 : False : False : NonNegativeReals
    0.519251 :     0 :  3.542224452053103 :   100 : False : False : NonNegativeReals
    0.527416 :     0 :  3.472001963826743 :   100 : False : False : NonNegativeReals
    0.533333 :     0 :  3.421817202971864 :   100 : False : False : NonNegativeReals
    0.535917 :     0 :  3.400086148206882 :   100 : False : False : NonNegativeReals
    0.544082 :     0 :  3.332164335098728 :   100 : False : False : NonNegativeReals
        0.55 :     0 :  3.283636825153394 :   100 : False : False : NonNegativeReals
    0.552584 :     0 :  3.262628004788997 :   100 : False : False : NonNegativeReals
    0.560749 :     0 :  3.196976503624903 :   100 : False : False : NonNegativeReals
    0.566667 :     0 :  3.150082969381525 :   100 : False : False : NonNegativeReals
    0.569251 :     0 :  3.129785819464214 :   100 : False : False : NonNegativeReals
    0.577416 :     0 :  3.066370078991462 :   100 : False : False : NonNegativeReals
    0.583333 :     0 :   3.02108442890281 :   100 : False : False : NonNegativeReals
    0.585917 :     0 :  3.001776612746358 :   100 : False : False : NonNegativeReals
    0.594082 :     0 :  2.939742259538546 :   100 : False : False : NonNegativeReals
         0.6 :     0 :  2.897914332680738 :   100 : False : False : NonNegativeReals
    0.602584 :     0 :  2.880903847089033 :   100 : False : False : NonNegativeReals
    0.610749 :     0 :   2.82773853767895 :   100 : False : False : NonNegativeReals
    0.616667 :     0 :  2.789757070332674 :   100 : False : False : NonNegativeReals
    0.619251 :     0 :  2.773315955842402 :   100 : False : False : NonNegativeReals
    0.627416 :     0 :  2.721942934839269 :   100 : False : False : NonNegativeReals
    0.633333 :     0 :  2.685252359743465 :   100 : False : False : NonNegativeReals
    0.635917 :     0 :  2.669370501803184 :   100 : False : False : NonNegativeReals
    0.644082 :     0 :  2.619753124042743 :   100 : False : False : NonNegativeReals
        0.65 :     0 :  2.584323260270679 :   100 : False : False : NonNegativeReals
    0.652584 :     0 :  2.568989612063816 :   100 : False : False : NonNegativeReals
    0.660749 :     0 :  2.521090439539744 :   100 : False : False : NonNegativeReals
    0.666667 :     0 :  2.486892197287984 :   100 : False : False : NonNegativeReals
    0.669251 :     0 :  2.472093585315519 :   100 : False : False : NonNegativeReals
    0.677416 :     0 :  2.425869745288389 :   100 : False : False : NonNegativeReals
    0.683333 :     0 :  2.392871111151502 :   100 : False : False : NonNegativeReals
    0.685917 :     0 :  2.378853658565505 :   100 : False : False : NonNegativeReals
    0.694082 :     0 :  2.333529121608068 :   100 : False : False : NonNegativeReals
         0.7 :     0 :  2.303381522227038 :   100 : False : False : NonNegativeReals
    0.702584 :     0 :   2.29131578808534 :   100 : False : False : NonNegativeReals
    0.710749 :     0 :  2.253623121909264 :   100 : False : False : NonNegativeReals
    0.716667 :     0 :  2.226710330573874 :   100 : False : False : NonNegativeReals
    0.719251 :     0 :  2.215063932166998 :   100 : False : False : NonNegativeReals
    0.727416 :     0 :  2.178684317461234 :   100 : False : False : NonNegativeReals
    0.733333 :     0 :  2.152711365718369 :   100 : False : False : NonNegativeReals
    0.735917 :     0 :  2.141470795796746 :   100 : False : False : NonNegativeReals
    0.744082 :     0 :  2.106360244554472 :   100 : False : False : NonNegativeReals
        0.75 :     0 :  2.081294302658255 :   100 : False : False : NonNegativeReals
    0.752584 :     0 :  2.070447088697834 :   100 : False : False : NonNegativeReals
    0.760749 :     0 :  2.036565576386251 :   100 : False : False : NonNegativeReals
    0.766667 :     0 :  2.012377215286671 :   100 : False : False : NonNegativeReals
    0.769251 :     0 :  2.001910388615013 :   100 : False : False : NonNegativeReals
    0.777416 :     0 :  1.969216794632721 :   100 : False : False : NonNegativeReals
    0.783333 :     0 :  1.945876165593062 :   100 : False : False : NonNegativeReals
    0.785917 :     0 :  1.935938765584984 :   100 : False : False : NonNegativeReals
    0.794082 :     0 :    1.9039369199277 :   100 : False : False : NonNegativeReals
         0.8 :     0 :  1.882458927547347 :   100 : False : False : NonNegativeReals
    0.802584 :     0 :  1.873774015152767 :   100 : False : False : NonNegativeReals
    0.810749 :     0 :  1.846662755155031 :   100 : False : False : NonNegativeReals
    0.816667 :     0 :  1.827326058569053 :   100 : False : False : NonNegativeReals
    0.819251 :     0 :  1.818964191427944 :   100 : False : False : NonNegativeReals
    0.827416 :     0 :  1.792869688766285 :   100 : False : False : NonNegativeReals
    0.833333 :     0 :  1.774264302919124 :   100 : False : False : NonNegativeReals
    0.835917 :     0 :  1.766218897727313 :   100 : False : False : NonNegativeReals
    0.844082 :     0 :  1.741115252425541 :   100 : False : False : NonNegativeReals
        0.85 :     0 :  1.723218515877704 :   100 : False : False : NonNegativeReals
    0.852584 :     0 :  1.715480347331712 :   100 : False : False : NonNegativeReals
    0.860749 :     0 :  1.691335902717466 :   100 : False : False : NonNegativeReals
    0.866667 :     0 :  1.674123002820918 :   100 : False : False : NonNegativeReals
